NU_ANO,CO_IES,CO_CATEGAD,CO_ORGACAD,CO_GRUPO,CO_CURSO,CO_MODALIDADE,CO_MUNIC_CURSO,CO_UF_CURSO,CO_REGIAO_CURSO,NU_IDADE,TP_SEXO,ANO_FIM_2G,ANO_IN_GRAD,TP_SEMESTRE,IN_MATUT,IN_VESPER,IN_NOTURNO,ID_STATUS,AMOSTRA,TP_INSCRICAO,NU_ITEM_OFG,NU_ITEM_OFG_Z,NU_ITEM_OFG_X,NU_ITEM_OFG_N,NU_ITEM_OCE,NU_ITEM_OCE_Z,NU_ITEM_OCE_X,NU_ITEM_OCE_N,DS_VT_GAB_OFG_ORIG,DS_VT_GAB_OFG_FIN,DS_VT_GAB_OCE_ORIG,DS_VT_GAB_OCE_FIN,DS_VT_ESC_OFG,DS_VT_ACE_OFG,DS_VT_ESC_OCE,DS_VT_ACE_OCE,TP_PRES,TP_PR_GER,TP_PR_OB_FG,TP_PR_DI_FG,TP_PR_OB_CE,TP_PR_DI_CE,TP_SFG_D1,TP_SFG_D2,TP_SCE_D1,TP_SCE_D2,TP_SCE_D3,NT_GER,NT_FG,NT_OBJ_FG,NT_DIS_FG,NT_FG_D1,NT_FG_D1_PT,NT_FG_D1_CT,NT_FG_D2,NT_FG_D2_PT,NT_FG_D2_CT,NT_CE,NT_OBJ_CE,NT_DIS_CE,NT_CE_D1,NT_CE_D2,NT_CE_D3,CO_RS_I1,CO_RS_I2,CO_RS_I3,CO_RS_I4,CO_RS_I5,CO_RS_I6,CO_RS_I7,CO_RS_I8,CO_RS_I9,QE_I01,QE_I02,QE_I03,QE_I04,QE_I05,QE_I06,QE_I07,QE_I08,QE_I09,QE_I10,QE_I11,QE_I12,QE_I13,QE_I14,QE_I15,QE_I16,QE_I17,QE_I18,QE_I19,QE_I20,QE_I21,QE_I22,QE_I23,QE_I24,QE_I25,QE_I26,QE_I27,QE_I28,QE_I29,QE_I30,QE_I31,QE_I32,QE_I33,QE_I34,QE_I35,QE_I36,QE_I37,QE_I38,QE_I39,QE_I40,QE_I41,QE_I42,QE_I43,QE_I44,QE_I45,QE_I46,QE_I47,QE_I48,QE_I49,QE_I50,QE_I51,QE_I52,QE_I53,QE_I54,QE_I55,QE_I56,QE_I57,QE_I58,QE_I59,QE_I60,QE_I61,QE_I62,QE_I63,QE_I64,QE_I65,QE_I66,QE_I67,QE_I68,QE_I69,QE_I70,QE_I71,QE_I72,QE_I73,QE_I74,QE_I75,QE_I76,QE_I77,QE_I78,QE_I79,QE_I80,QE_I81
2014,1538,10008,10022,3002,54672,1,5300108,53,5,32,M,2008,2012,2,0,0,1,1,1,0,8,0,0,0,27,0,3,0,ACEBDCED,ACEBDCED,EBCDACEDBABDECADBEDAEADEDCB,EBCDACEDBABDECADXEDXEADEXCB,ADEBDCED,10111111.0,BBCCADCDBAEEECADDDDEEECCBEB,011010011100111190191000901,555,555,555,555,555,555,555,555,555,333,555,55.5,78.5,87.5,65.0,66.0,70.0,65.0,64.0,60.0,65.0,47.8,54.2,11.7,0.0,0.0,35.0,C,C,C,A,A,B,E,D,D,A,B,A,A,A,B,B,B,E,E,E,A,A,A,A,53.0,A,D,D,E,A,B,B,E,E,F,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,A,B,H,D,A,C,F,D,A,A,B,A,A
2014,1491,10005,10020,2001,98892,0,4106902,41,4,46,F,1987,2011,2,0,0,1,1,1,0,8,0,0,0,27,0,5,0,ACEBDCED,ACEBDCED,DDCCEBCACEBDAACABEACDBDEDCB,DDCCEXCAXEBDAACAXEACDXDEXCB,BCDBDCED,1011111.0,DDCCBACBADCDAACABEDCDAEABCC,111109109001111191011900910,555,555,555,555,555,555,555,555,555,333,555,58.4,68.2,75.0,58.0,46.0,70.0,40.0,70.0,70.0,70.0,55.1,63.6,6.7,20.0,0.0,0.0,C,C,D,A,B,C,E,E,E,C,A,A,B,B,D,A,B,C,D,B,A,A,A,A,35.0,A,A,F,G,A,E,B,E,A,E,4.0,3.0,6.0,6.0,5.0,6.0,5.0,6.0,6.0,6.0,4.0,5.0,6.0,6.0,6.0,6.0,3.0,3.0,2.0,7.0,5.0,5.0,5.0,5.0,5.0,7.0,7.0,4.0,6.0,4.0,4.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,4.0,7.0,7.0,B,A,E,A,A,D,A,D,B,B,B,A,A
2014,1196,10006,10020,2001,111270,0,4115200,41,4,41,F,1996,2011,2,0,0,1,1,1,0,8,0,0,0,27,0,5,0,ACEBDCED,ACEBDCED,DDCCEBCACEBDAACABEACDBDEDCB,DDCCEXCAXEBDAACAXEACDXDEXCB,ADEBBCED,10110111.0,EDCCEBCABEBDAACAAEBCDADEBCB,011119119111111191011911911,555,555,555,555,555,555,555,555,555,555,555,82.1,74.8,75.0,74.5,71.0,55.0,75.0,78.0,70.0,80.0,84.5,90.9,48.3,25.0,60.0,60.0,C,C,C,A,A,B,E,D,D,B,A,A,E,B,C,D,F,E,C,B,A,A,A,A,41.0,B,C,F,K,A,E,E,E,C,F,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,A,A,D,B,C,B,B,D,B,A,A,A,A
2014,2426,10005,10022,2402,74182,1,1501402,15,1,22,M,2011,2012,2,0,0,1,1,1,0,8,0,0,0,27,0,6,0,ACEBDCED,ACEBDCED,ADCBBCACBEAACDBEDBBBEBDEDCB,ADCBBCXCBXAXCDBEDXBBEXDEXCB,BEEEBCCA,100100.0,ADCEBBEEDCADCEBDDAECCDBDCDC,111010900919101019000900900,555,555,555,555,555,555,555,555,333,333,555,34.0,37.4,25.0,56.0,75.0,55.0,80.0,37.0,65.0,30.0,32.9,38.1,3.3,0.0,0.0,10.0,C,D,D,C,C,D,D,A,E,B,C,A,D,D,C,D,B,C,E,B,A,A,A,A,15.0,D,A,B,C,B,D,B,E,E,F,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,6.0,6.0,6.0,6.0,4.0,5.0,6.0,6.0,6.0,6.0,4.0,6.0,6.0,6.0,A,A,H,D,A,C,D,C,A,A,A,A,A
2014,481,10008,10028,2001,118321,1,3523107,35,3,27,F,2004,2012,2,0,0,1,1,1,0,8,0,0,0,27,0,5,0,ACEBDCED,ACEBDCED,DDCCEBCACEBDAACABEACDBDEDCB,DDCCEXCAXEBDAACAXEACDXDEXCB,BBABDDED,11011.0,BCADDCDBDBBCCBCEDBDECCDCBBC,000009009010001090000910900,555,555,555,555,555,555,555,555,555,555,555,20.8,46.2,50.0,40.5,23.0,55.0,15.0,58.0,50.0,60.0,12.3,13.6,5.0,5.0,0.0,10.0,D,D,D,D,D,D,C,C,C,A,C,A,E,B,B,G,A,E,D,I,A,A,A,A,35.0,A,A,B,I,A,E,B,E,A,F,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,A,B,E,I,A,A,B,D,A,B,A,A,A
2014,54,10001,10028,904,47338,1,3509502,35,3,22,F,2009,2010,2,1,1,0,1,1,0,8,0,0,0,27,0,5,0,ACEBDCED,ACEBDCED,EACBBBDDBCDACCBBADABDCDEDCB,EACBBBDDBCDAXXXBADXBDCDEXCB,ACEBDCED,11111111.0,ABCCEBDDBCBDEEBBDDABCEDBDEB,001001111100999101910010901,555,555,555,333,555,333,333,333,333,333,333,46.9,60.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.5,50.0,0.0,0.0,0.0,0.0,B,B,B,B,C,C,D,D,A,A,B,A,E,D,B,C,F,C,D,A,A,D,A,A,35.0,B,B,B,C,A,C,C,A,E,F,5.0,3.0,5.0,5.0,6.0,4.0,5.0,6.0,5.0,5.0,4.0,5.0,6.0,4.0,6.0,4.0,5.0,5.0,5.0,3.0,3.0,3.0,6.0,6.0,6.0,5.0,5.0,4.0,5.0,5.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,4.0,5.0,B,B,E,D,D,B,D,B,D,C,C,A,A
2014,385,118,10028,904,1150433,0,2927408,29,2,32,F,2000,2012,2,0,0,1,1,1,0,8,0,0,0,27,0,5,0,ACEBDCED,ACEBDCED,EACBBBDDBCDACCBBADABDCDEDCB,EACBBBDDBCDAXXXBADXBDCDEXCB,DDEBBCBC,110100.0,CDCBBBAEBADDCCDCCADDDEECBEE,001111001010999000901000900,555,555,555,555,555,555,555,555,555,555,555,36.2,44.1,37.5,54.0,69.0,45.0,75.0,39.0,75.0,30.0,33.5,31.8,43.3,0.0,80.0,50.0,C,C,C,B,B,C,B,D,C,B,C,A,C,C,C,D,D,D,E,B,A,A,A,A,29.0,A,A,A,K,A,C,C,E,E,F,6.0,3.0,4.0,5.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,6.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,A,B,A,B,A,C,F,A,C,A,A,A,A
2014,298,10005,10028,2001,89380,0,4113700,41,4,21,F,2009,2011,2,0,0,1,1,1,0,8,0,0,0,27,0,5,0,ACEBDCED,ACEBDCED,DDCCEBCACEBDAACABEACDBDEDCB,DDCCEXCAXEBDAACAXEACDXDEXCB,ADEBAAED,10110011.0,DDECEAEACCBDBABCDEAEDDDDCCB,110119019011010091101910911,555,555,555,555,555,555,555,555,555,555,555,61.9,64.3,62.5,67.0,85.0,65.0,90.0,49.0,65.0,45.0,61.1,63.6,46.7,55.0,35.0,50.0,D,D,B,B,B,C,B,C,C,A,A,A,B,D,B,D,A,B,A,B,A,A,A,A,51.0,A,A,B,C,B,D,C,E,C,E,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,D,A,I,I,A,A,B,A,A,D,B,A,A
2014,3603,10005,10022,2001,98922,1,3518800,35,3,22,F,2009,2012,2,0,0,1,1,1,0,8,0,0,0,27,0,5,0,ACEBDCED,ACEBDCED,DDCCEBCACEBDAACABEACDBDEDCB,DDCCEXCAXEBDAACAXEACDXDEXCB,DBEEAAAD,100001.0,EDCABEDABDBABABBCCBCDAECDCD,011009019010010090011900910,555,555,555,555,555,555,555,555,555,555,555,34.4,40.2,25.0,63.0,61.0,45.0,65.0,65.0,65.0,65.0,32.4,36.4,10.0,20.0,0.0,10.0,C,C,A,A,A,B,E,E,C,A,A,A,C,D,B,E,D,D,E,H,A,A,A,A,35.0,A,A,A,A,A,B,B,A,H,I,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,D,A,I,I,A,A,F,C,A,A,A,A,A
2014,569,10002,10028,1402,12022,1,1501402,15,1,31,M,2002,2011,2,0,0,1,1,1,0,8,0,0,0,27,0,8,0,ACEBDCED,ACEBDCED,CDDACBEBCAEBAECECADECEDEDCB,CDXAXBEXXAXBXECECADECXDEXCB,DCEEDCED,1101111.0,CCDCBCEDDA.BADBEECCECCDCBCB,109090199191900100011910911,555,555,555,555,555,555,555,555,555,555,555,57.3,70.0,75.0,62.5,58.0,50.0,60.0,67.0,75.0,65.0,53.0,52.6,55.0,75.0,40.0,50.0,C,C,C,B,A,C,B,D,C,A,C,A,C,B,B,H,A,C,B,A,A,B,A,B,15.0,A,A,B,K,A,E,E,E,G,A,5.0,3.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,5.0,4.0,2.0,6.0,2.0,2.0,2.0,2.0,3.0,4.0,5.0,4.0,4.0,2.0,2.0,2.0,6.0,5.0,5.0,4.0,4.0,3.0,3.0,5.0,4.0,6.0,6.0,6.0,1.0,3.0,A,J,H,D,A,A,D,E,A,C,C,D,D
2014,398,10005,10028,2402,69043,1,2800308,28,2,20,M,2011,2012,2,0,0,1,1,1,0,8,0,0,0,27,0,6,0,ACEBDCED,ACEBDCED,ADCBBCACBEAACDBEDBBBEBDEDCB,ADCBBCXCBXAXCDBEDXBBEXDEXCB,AEEBBCED,10110111.0,ADEBBCBCDBABEDDEDBCBEEDEBCB,110111910919010119011911911,555,555,555,555,555,555,555,555,333,555,333,67.6,71.0,75.0,65.0,65.0,85.0,60.0,65.0,65.0,65.0,66.5,76.2,11.7,0.0,35.0,0.0,C,D,C,A,B,B,B,D,E,A,C,A,A,B,B,E,C,B,A,C,A,B,A,D,28.0,A,A,B,A,B,C,E,A,H,H,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,4.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,3.0,6.0,6.0,6.0,B,C,I,I,A,B,A,C,D,A,A,A,A
2014,671,10005,10028,2001,87280,0,5002704,50,5,60,F,2006,2012,2,0,0,1,1,1,0,8,0,0,0,27,0,5,0,ACEBDCED,ACEBDCED,DDCCEBCACEBDAACABEACDBDEDCB,DDCCEXCAXEBDAACAXEACDXDEXCB,AADDDDDD,10001001.0,EDCEDAEEDDEDEDDBADDDDAEDEDE,011009009001000090001900900,555,555,555,555,555,555,555,555,555,555,555,23.1,44.5,37.5,55.0,53.0,25.0,60.0,57.0,25.0,65.0,16.0,18.2,3.3,10.0,0.0,0.0,E,D,A,E,D,E,B,A,D,B,A,A,B,A,C,D,B,D,E,H,A,A,A,A,35.0,A,E,A,A,A,C,C,E,A,B,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,A,A,B,I,A,B,B,C,A,A,A,A,A
2014,547,10001,10028,702,70522,1,3301702,33,3,25,F,2006,2009,2,0,1,0,1,1,0,8,0,0,0,27,0,8,0,ACEBDCED,ACEBDCED,BCEDCEBCBADAAEBEBABCDADEDCB,BCEDCEBXBADXXXBEBAXXXADEXCB,DDEEBDED,100011.0,CBBEDDCCAADDEBABBDCEDDDBACB,000000090119990010999010911,555,555,555,555,555,555,555,555,555,333,555,31.8,45.1,37.5,56.5,63.0,75.0,60.0,50.0,50.0,50.0,27.4,31.6,3.3,0.0,0.0,10.0,C,B,C,C,C,C,A,B,D,A,C,A,C,D,B,D,B,B,A,A,A,B,A,A,33.0,B,B,B,B,B,C,B,E,G,C,8.0,5.0,8.0,4.0,2.0,2.0,1.0,6.0,5.0,2.0,5.0,4.0,5.0,1.0,2.0,6.0,6.0,5.0,4.0,2.0,5.0,5.0,3.0,5.0,1.0,5.0,5.0,5.0,2.0,2.0,6.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,C,F,I,I,A,C,D,D,E,C,C,B,B
2014,1491,10005,10020,2001,98892,0,4106902,41,4,23,F,2008,2009,2,0,0,1,1,1,0,8,0,0,0,27,0,5,0,ACEBDCED,ACEBDCED,DDCCEBCACEBDAACABEACDBDEDCB,DDCCEXCAXEBDAACAXEACDXDEXCB,ACBBDCEE,11011110.0,DDCCEADAABDDBAADAEBCDABCCBE,111119019001010091011900900,555,555,555,555,555,555,555,555,555,555,333,49.2,63.8,75.0,47.0,52.0,60.0,50.0,42.0,70.0,35.0,44.3,50.0,11.7,15.0,20.0,0.0,C,D,D,B,B,B,B,C,B,A,C,A,D,C,B,D,C,D,E,B,A,A,A,A,17.0,A,A,B,C,A,C,B,E,F,B,5.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,3.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,D,D,I,I,A,A,A,C,C,B,B,B,B
2014,1820,10002,10026,1602,83927,1,2203909,22,2,23,F,2009,2011,2,0,0,1,1,1,0,8,0,0,0,27,0,9,0,ACEBDCED,ACEBDCED,ACEDAABEDBCABECCDBCAECDEDCB,XCEDAAXXDBXAXXCXDBCXECDEXCB,BCEBECED,1110111.0,DCCCAACEDDCAAEEEBBCAECDCCCC,910011991091990901191110910,555,555,555,555,555,555,555,555,555,555,555,62.6,76.6,75.0,79.0,95.0,75.0,100.0,63.0,55.0,65.0,57.9,61.1,40.0,10.0,30.0,80.0,C,C,C,B,B,C,B,C,C,A,C,A,D,E,D,A,A,C,A,A,A,F,A,F,22.0,A,A,B,G,A,C,B,A,B,I,5.0,6.0,4.0,4.0,6.0,5.0,6.0,6.0,6.0,5.0,5.0,4.0,4.0,5.0,2.0,4.0,2.0,6.0,2.0,3.0,5.0,3.0,4.0,6.0,6.0,2.0,2.0,2.0,4.0,2.0,4.0,4.0,2.0,3.0,6.0,2.0,2.0,4.0,6.0,4.0,5.0,6.0,A,B,H,B,A,A,E,A,A,B,A,B,B
2014,626,10008,10022,3502,22031,1,4313508,43,4,24,M,2008,2009,2,0,0,1,1,1,0,8,0,0,0,27,1,4,0,ACEBDCED,ACEBDCED,AZDDCECBCEBEEDDCCCAACADEDCB,AZDDXECBCEBEEDDXXCAACADEXCB,BDDBDCDD,11101.0,CEBDEEACCEBEDDDCCCBACAACBCB,080191001111011991011100911,555,555,555,555,555,555,555,555,555,555,555,52.9,41.6,50.0,29.0,22.0,50.0,15.0,36.0,60.0,30.0,56.6,63.6,16.7,30.0,20.0,0.0,D,C,B,D,C,B,E,D,D,B,A,A,E,D,C,B,B,C,E,E,A,A,A,A,43.0,A,D,B,G,A,B,B,E,B,C,5.0,6.0,6.0,5.0,5.0,6.0,6.0,5.0,6.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,3.0,5.0,6.0,6.0,3.0,3.0,5.0,5.0,2.0,5.0,5.0,3.0,4.0,5.0,4.0,4.0,5.0,3.0,5.0,5.0,5.0,A,B,H,A,C,B,A,A,D,C,B,B,B
2014,1461,10005,10022,2001,114057,0,2927408,29,2,28,M,2008,2010,2,0,0,1,1,1,0,8,0,0,0,27,0,5,0,ACEBDCED,ACEBDCED,DDCCEBCACEBDAACABEACDBDEDCB,DDCCEXCAXEBDAACAXEACDXDEXCB,CEDBDCDD,11101.0,EDEEEEDADEBDABCAAEDBDADCCCB,010019019111101191001910911,555,555,555,555,555,555,555,555,555,555,555,56.6,44.0,50.0,35.0,38.0,70.0,30.0,32.0,40.0,30.0,60.8,63.6,45.0,55.0,15.0,65.0,C,C,B,B,A,C,E,D,D,B,C,A,E,B,B,H,B,E,D,B,A,A,A,D,29.0,A,C,B,C,A,C,B,E,A,F,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,A,A,B,B,A,B,B,C,A,B,B,A,B
2014,2183,10008,10020,2001,5676,1,3547809,35,3,24,F,2008,2010,2,0,0,1,1,1,0,8,0,0,0,27,0,5,0,ACEBDCED,ACEBDCED,DDCCEBCACEBDAACABEACDBDEDCB,DDCCEXCAXEBDAACAXEACDXDEXCB,ADEBADAD,10110001.0,DDCCEBCABEBBBACADEBCDCDCCCC,111119119110011191011910910,555,555,555,555,555,555,555,333,555,555,333,63.9,41.2,50.0,28.0,56.0,80.0,50.0,0.0,0.0,0.0,71.5,77.3,38.3,55.0,60.0,0.0,D,C,A,B,A,A,E,C,C,A,A,A,E,D,C,D,C,C,D,G,A,A,A,A,35.0,A,A,B,D,A,C,B,E,E,F,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,1.0,3.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,6.0,4.0,6.0,8.0,6.0,5.0,2.0,A,A,E,B,A,A,A,D,C,A,A,A,A
2014,135,10008,10020,3502,115882,0,3505906,35,3,28,F,2003,2012,2,1,1,0,1,1,0,8,0,0,0,27,1,4,0,ACEBDCED,ACEBDCED,AZDDCECBCEBEEDDCCCAACADEDCB,AZDDXECBCEBEEDDXXCAACADEXCB,AAEBBCAD,10110101.0,CEADCECBDEBBEDDAABDCAAAEBCB,080191110110111990000101911,555,555,555,555,555,555,555,555,555,555,555,59.1,68.5,62.5,77.5,63.0,55.0,65.0,92.0,60.0,100.0,56.0,59.1,38.3,75.0,40.0,0.0,C,C,C,D,B,B,E,D,B,B,C,A,D,F,B,H,E,C,D,B,A,A,A,A,29.0,A,A,B,K,A,C,D,E,B,I,5.0,6.0,6.0,5.0,5.0,3.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,6.0,3.0,5.0,4.0,3.0,5.0,4.0,4.0,5.0,5.0,1.0,1.0,5.0,4.0,4.0,3.0,5.0,5.0,5.0,5.0,6.0,6.0,3.0,4.0,5.0,2.0,2.0,B,H,E,B,A,D,D,B,E,B,B,B,A
2014,1472,10005,10020,904,99968,0,4207502,42,4,38,M,2006,2012,2,1,0,0,1,1,0,8,0,0,0,27,0,5,0,ACEBDCED,ACEBDCED,EACBBBDDBCDACCBBADABDCDEDCB,EACBBBDDBCDAXXXBADXBDCDEXCB,AEDDDCED,10001111.0,DBCBDADDDADDEEEEBDCDDEDCBBD,001100110010999001901010900,555,555,555,555,555,555,555,555,555,555,555,41.3,62.5,62.5,62.5,61.0,65.0,60.0,64.0,60.0,65.0,34.2,36.4,21.7,15.0,10.0,40.0,C,C,B,D,C,D,B,B,C,A,C,A,B,B,B,H,B,B,A,B,A,A,A,A,15.0,A,A,B,C,A,C,D,E,A,F,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,4.0,4.0,6.0,2.0,2.0,4.0,1.0,6.0,5.0,5.0,6.0,6.0,8.0,1.0,4.0,5.0,6.0,5.0,6.0,4.0,6.0,4.0,4.0,4.0,5.0,6.0,6.0,5.0,4.0,D,I,H,B,A,A,C,B,C,B,C,B,A
2014,1205,10005,10022,2001,79377,0,4113205,41,4,43,F,1990,2011,2,0,0,1,1,1,0,8,0,0,0,27,0,5,0,ACEBDCED,ACEBDCED,DDCCEBCACEBDAACABEACDBDEDCB,DDCCEXCAXEBDAACAXEACDXDEXCB,AEDEEEED,10000011.0,DDEAAAEACDBDBADAAEBBBADCBAC,110009019011010191000910900,555,555,555,555,555,555,555,555,555,555,555,46.6,57.3,37.5,87.0,97.0,85.0,100.0,77.0,65.0,80.0,43.0,40.9,55.0,85.0,30.0,50.0,D,D,C,D,D,D,B,B,D,B,A,A,B,D,C,F,B,E,E,D,A,A,A,A,41.0,A,C,A,A,A,B,A,E,C,C,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,8.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,A,A,A,A,A,A,A,D,A,A,A,A,A
2014,665,10003,10028,2001,64854,1,3554102,35,3,21,F,2010,2012,2,0,0,1,1,1,0,8,0,0,0,27,0,5,0,ACEBDCED,ACEBDCED,DDCCEBCACEBDAACABEACDBDEDCB,DDCCEXCAXEBDAACAXEACDXDEXCB,DAEBCCED,110111.0,DDCEEEDAAEBDDAADBEDCBBDCBCB,111019019111010091010910911,555,555,555,555,555,555,555,555,555,555,555,60.2,62.9,62.5,63.5,48.0,80.0,40.0,79.0,75.0,80.0,59.3,63.6,35.0,35.0,20.0,50.0,C,C,C,B,B,C,E,D,C,A,A,A,D,D,B,E,E,C,D,B,A,A,A,A,35.0,B,B,B,A,B,D,B,E,H,F,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,5.0,5.0,4.0,6.0,6.0,6.0,6.0,5.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,A,B,G,B,D,A,B,B,A,B,B,B,B
2014,4674,10005,10022,3502,114922,1,4213500,42,4,20,F,2011,2012,2,0,0,1,1,1,0,8,0,0,0,27,1,4,0,ACEBDCED,ACEBDCED,AZDDCECBCEBEEDDCCCAACADEDCB,AZDDXECBCEBEEDDXXCAACADEXCB,ACEBDAAD,11111001.0,EEDDDDCBEDBEDDDCDDBACAECCDB,081190110011011990011100901,555,555,555,555,555,555,555,555,555,333,555,53.2,69.8,75.0,62.0,46.0,70.0,40.0,78.0,70.0,80.0,47.6,54.5,8.3,15.0,0.0,10.0,C,C,C,B,B,D,B,C,C,A,C,A,D,D,B,D,D,C,B,H,A,A,A,A,42.0,A,A,A,A,A,D,B,E,E,H,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,1.0,1.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,A,A,H,B,A,B,A,E,A,B,A,A,A
