NU_ANO,CO_IES,CO_CATEGAD,CO_ORGACAD,CO_GRUPO,CO_CURSO,CO_MODALIDADE,CO_MUNIC_CURSO,CO_UF_CURSO,CO_REGIAO_CURSO,NU_IDADE,TP_SEXO,ANO_FIM_2G,ANO_IN_GRAD,TP_SEMESTRE,IN_MATUT,IN_VESPER,IN_NOTURNO,ID_STATUS,AMOSTRA,TP_INSCRICAO,NU_ITEM_OFG,NU_ITEM_OFG_Z,NU_ITEM_OFG_X,NU_ITEM_OFG_N,NU_ITEM_OCE,NU_ITEM_OCE_Z,NU_ITEM_OCE_X,NU_ITEM_OCE_N,DS_VT_GAB_OFG_ORIG,DS_VT_GAB_OFG_FIN,DS_VT_GAB_OCE_ORIG,DS_VT_GAB_OCE_FIN,DS_VT_ESC_OFG,DS_VT_ACE_OFG,DS_VT_ESC_OCE,DS_VT_ACE_OCE,TP_PRES,TP_PR_GER,TP_PR_OB_FG,TP_PR_DI_FG,TP_PR_OB_CE,TP_PR_DI_CE,TP_SFG_D1,TP_SFG_D2,TP_SCE_D1,TP_SCE_D2,TP_SCE_D3,NT_GER,NT_FG,NT_OBJ_FG,NT_DIS_FG,NT_FG_D1,NT_FG_D1_PT,NT_FG_D1_CT,NT_FG_D2,NT_FG_D2_PT,NT_FG_D2_CT,NT_CE,NT_OBJ_CE,NT_DIS_CE,NT_CE_D1,NT_CE_D2,NT_CE_D3,CO_RS_I1,CO_RS_I2,CO_RS_I3,CO_RS_I4,CO_RS_I5,CO_RS_I6,CO_RS_I7,CO_RS_I8,CO_RS_I9,QE_I01,QE_I02,QE_I03,QE_I04,QE_I05,QE_I06,QE_I07,QE_I08,QE_I09,QE_I10,QE_I11,QE_I12,QE_I13,QE_I14,QE_I15,QE_I16,QE_I17,QE_I18,QE_I19,QE_I20,QE_I21,QE_I22,QE_I23,QE_I24,QE_I25,QE_I26,QE_I27,QE_I28,QE_I29,QE_I30,QE_I31,QE_I32,QE_I33,QE_I34,QE_I35,QE_I36,QE_I37,QE_I38,QE_I39,QE_I40,QE_I41,QE_I42,QE_I43,QE_I44,QE_I45,QE_I46,QE_I47,QE_I48,QE_I49,QE_I50,QE_I51,QE_I52,QE_I53,QE_I54,QE_I55,QE_I56,QE_I57,QE_I58,QE_I59,QE_I60,QE_I61,QE_I62,QE_I63,QE_I64,QE_I65,QE_I66,QE_I67,QE_I68
2015,671,10005,10028,86,107014,0,5002704,50,5,33,F,2005,2014,2,0,0,1,1,1,0,8,0,0,0,27,2,4,0,ACABDDCE,ACABDDCE,BAZDDDECDACBZCBDDBAEABEEBDE,BAZXDDECDACXZCBDDBXEABXEBDE,AACEEDDD,10000100.0,BAECDBAEEDDCCDCCACCCAABDCCC,118910000009800000901090000,555,555,555,555,555,555,555,555,336,555,555,27.0,47.2,25.0,80.5,84.0,60.0,90.0,77.0,65.0,80.0,20.2,19.0,26.7,0.0,20.0,60.0,C,C,C,A,*,B,B,D,D,A,A,A,D,C,C,D,C,E,E,B,A,A,A,A,35.0,A,A,C,B,B,B,B,E,A,C,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,6.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,5.0,6.0,6.0,5.0,6.0,1.0,1.0,5.0,6.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,3.0,3.0,4.0,1.0,5.0
2015,3985,10008,10020,22,1111954,1,3550308,35,3,28,F,2004,2012,2,0,0,1,1,1,0,8,0,0,0,27,1,6,0,ACABDDCE,ACABDDCE,AEDABEEBCACEDDBECCCCDAECBAZ,AEDABEEXXACEDDBECXCXXXECBAZ,CCAEEBDA,1100000.0,BADADABECBEEDCAEBCEABCCADCD,001100099001100109099900008,555,555,555,555,555,555,555,555,555,555,555,29.1,37.0,25.0,55.0,51.0,55.0,50.0,59.0,55.0,60.0,26.5,25.0,35.0,60.0,0.0,45.0,C,C,C,B,B,C,D,D,C,A,C,A,D,A,B,D,C,E,E,B,A,A,A,A,35.0,A,A,B,J,B,B,B,E,A,F,6.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,7.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0
2015,1032,10008,10020,2,39072,1,3501608,35,3,23,M,2009,2011,2,0,0,1,1,1,0,8,0,0,0,27,1,3,0,ACABDDCE,ACABDDCE,AABEDEDEECBADBBCDZCABBCAEDD,AABEDEDEXXBADBBCDZXABBCAEDD,BCAEDDCD,1101110.0,AABBCCBEACAAEBBEDCAADDCBADB,111000019901011018910010010,555,555,555,555,555,555,555,555,555,555,555,53.5,62.3,62.5,62.0,63.0,75.0,60.0,61.0,65.0,60.0,50.6,47.8,66.7,60.0,65.0,75.0,E,E,B,D,E,D,B,D,D,A,A,A,D,D,B,D,B,C,A,C,A,A,A,C,35.0,A,A,B,A,B,C,B,E,C,I,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,5.0,6.0,6.0,5.0,6.0,5.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0
2015,374,10008,10020,22,7938,1,3550308,35,3,26,M,2007,2010,2,0,0,1,1,1,0,8,0,0,0,27,1,6,0,ACABDDCE,ACABDDCE,AEDABEEBCACEDDBECCCCDAECBAZ,AEDABEEXXACEDDBECXCXXXECBAZ,AEADEDBE,10100101.0,CCDDACCEBAEEEDEEDDCADCECDBE,001000099101010109199911008,555,555,555,333,555,333,333,333,333,333,333,33.0,30.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,40.0,0.0,0.0,0.0,0.0,D,C,C,A,A,C,A,B,C,A,B,A,B,B,B,D,E,D,E,B,A,A,A,A,35.0,A,A,B,A,A,B,B,A,A,F,4.0,4.0,4.0,5.0,4.0,3.0,4.0,4.0,1.0,3.0,5.0,4.0,3.0,4.0,4.0,4.0,6.0,3.0,3.0,4.0,4.0,3.0,4.0,6.0,6.0,1.0,1.0,3.0,5.0,6.0,4.0,2.0,4.0,1.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,6.0
2015,1334,10005,10022,1,19999,1,2504009,25,2,21,M,2011,2012,2,0,0,1,1,1,0,8,0,0,0,27,0,2,0,ACABDDCE,ACABDDCE,ADABCBACDAEECDABEEECDDCDBEA,ADABCBACDAXECDABXEECDDCDBEA,CEABDDBE,111101.0,ECADADEACABEDCABBEECCDBEACA,001000000191001191110100001,555,555,555,555,555,555,555,555,555,555,555,44.9,60.3,62.5,57.0,55.0,75.0,50.0,59.0,55.0,60.0,39.7,40.0,38.3,65.0,15.0,35.0,C,C,C,B,B,A,B,D,C,A,A,A,D,E,B,E,G,B,D,B,A,A,A,A,25.0,B,A,B,G,A,C,B,E,E,F,6.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0
2015,916,10005,10022,804,26002,1,2211001,22,2,23,F,2010,2012,2,0,0,1,1,1,0,8,0,0,0,27,0,5,0,ACABDDCE,ACABDDCE,DBDCCEDBDCCEEBEEBEAACAEDABC,DBDCCEDBDCCEEXEEBEXAXAEXABX,BCADDBCD,1101010.0,DBDCCEDCDCEBEEEEBEAABDEDDBA,111111101100191111919019019,555,555,555,555,555,555,555,555,555,555,555,67.9,63.8,50.0,84.5,90.0,90.0,90.0,79.0,75.0,80.0,69.2,77.3,23.3,10.0,30.0,30.0,C,C,D,B,B,B,B,D,D,A,A,A,D,D,B,C,B,B,A,A,A,A,F,A,22.0,B,A,C,A,A,E,B,E,H,F,6.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,6.0,5.0,6.0,6.0,6.0,5.0,6.0,1.0,1.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
2015,1542,10008,10020,1,46868,1,3306305,33,3,44,F,1990,2012,2,0,0,1,1,1,0,8,0,0,0,27,0,2,0,ACABDDCE,ACABDDCE,ADABCBACDAEECDABEEECDDCDBEA,ADABCBACDAXECDABXEECDDCDBEA,CCAADBEE,1101001.0,AEBCBDEBDDDEDCACACEADCCEADA,100000001091001090101010001,555,555,555,555,555,555,555,555,555,555,555,39.9,57.6,50.0,69.0,64.0,80.0,60.0,74.0,50.0,80.0,34.0,32.0,45.0,20.0,45.0,70.0,C,C,C,A,A,C,E,D,D,A,B,A,D,B,B,C,B,C,B,D,A,A,A,A,33.0,B,A,B,C,A,C,C,A,A,H,6.0,6.0,8.0,8.0,6.0,6.0,6.0,6.0,6.0,6.0,8.0,8.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,8.0,6.0,8.0,8.0,6.0,8.0,6.0,6.0,1.0,6.0,6.0,8.0,1.0,8.0,6.0,6.0,6.0,8.0,8.0,6.0,6.0
2015,221,118,10028,1,65959,1,3550308,35,3,22,M,2010,2012,2,0,0,1,1,1,0,8,0,0,0,27,0,2,0,ACABDDCE,ACABDDCE,ADABCBACDAEECDABEEECDDCDBEA,ADABCBACDAXECDABXEECDDCDBEA,ABCAEEEE,10000001.0,EEDCBDCCEAADBEABACDBBDAAAAA,000000010190001190000100001,555,555,555,555,555,555,555,555,555,555,555,26.9,35.8,25.0,52.0,40.0,40.0,40.0,64.0,80.0,60.0,23.9,24.0,23.3,35.0,0.0,35.0,C,C,A,B,B,B,B,D,E,A,A,A,E,E,B,H,F,C,E,K,A,A,A,A,35.0,B,A,A,A,A,E,A,A,D,C,6.0,6.0,6.0,6.0,5.0,6.0,5.0,6.0,5.0,6.0,6.0,6.0,4.0,4.0,3.0,6.0,8.0,7.0,6.0,8.0,6.0,4.0,5.0,8.0,7.0,8.0,8.0,8.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,8.0,6.0
2015,15680,10001,10022,85,1179042,1,3513405,35,3,28,F,2008,2013,2,0,1,0,1,1,0,8,0,0,0,27,0,2,0,ACABDDCE,ACABDDCE,DACBBCECDDEDEABBEACEECACABC,DACBBCEXDDEDEABBEACEEXACABC,ABABBBDC,10110000.0,CDEBABECBDEDCAEBCCBEEACCACC,000100190111010100011901101,555,555,555,555,555,555,555,555,555,555,555,46.7,48.3,37.5,64.5,71.0,75.0,70.0,58.0,50.0,60.0,46.1,48.0,35.0,50.0,55.0,0.0,B,B,C,B,B,B,E,D,B,B,A,A,B,B,C,B,B,B,A,A,A,A,A,D,35.0,A,D,A,K,A,D,B,A,C,F,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
2015,585,10002,10028,81,116532,1,4205407,42,4,26,M,2007,2011,2,0,1,0,1,1,0,8,0,0,0,27,0,4,0,ACABDDCE,ACABDDCE,ADCCBCBDEBDACCBCADEEABDBDCC,XDCCBCBXEBDACCBCADEEABXBDXC,BCABBDCE,1110111.0,ADCDACBEEBDDCCBCACECBAABCAC,911001191110111110100091091,555,555,555,333,555,333,333,333,333,333,333,52.8,45.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.4,65.2,0.0,0.0,0.0,0.0,B,C,C,A,A,B,D,D,B,A,A,A,F,D,D,A,E,B,A,A,A,B,A,A,42.0,B,B,B,A,A,D,D,A,E,F,5.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,4.0,5.0,5.0,6.0,4.0,5.0,3.0,6.0,5.0,7.0,7.0,6.0,7.0,8.0,2.0,2.0,6.0,5.0,6.0,6.0,6.0,5.0,5.0,5.0,7.0,7.0,5.0,1.0,3.0,3.0,5.0
2015,1270,10005,10020,86,1170122,0,3543402,35,3,41,F,1994,2013,2,0,0,1,1,1,0,8,0,0,0,27,2,4,0,ACABDDCE,ACABDDCE,BAZDDDECDACBZCBDDBAEABEEBDE,BAZXDDECDACXZCBDDBXEABXEBDE,DDCCDDDE,1101.0,DBBBDBADADABACEDBEECDEBEBDB,008910000009810100900091110,555,555,555,555,555,555,555,555,555,555,555,31.0,47.1,37.5,61.5,63.0,75.0,60.0,60.0,60.0,60.0,25.6,28.6,8.3,10.0,0.0,15.0,D,C,A,C,C,C,B,D,C,A,C,A,B,C,C,B,A,C,E,B,A,A,A,A,26.0,A,B,C,A,A,C,B,E,C,D,6.0,4.0,5.0,8.0,8.0,6.0,8.0,7.0,7.0,7.0,8.0,6.0,8.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
2015,574,10002,10028,1,12921,1,3305554,33,3,26,F,2006,2011,2,0,0,1,1,1,0,8,0,0,0,27,0,2,0,ACABDDCE,ACABDDCE,ADABCBACDAEECDABEEECDDCDBEA,ADABCBACDAXECDABXEECDDCDBEA,ABABEBCE,10110011.0,DCABCDCCEBECBADDACECDEAEAEB,001110010090000090111000010,555,555,555,555,555,555,555,555,555,555,555,41.2,60.5,62.5,57.5,52.0,60.0,50.0,63.0,75.0,60.0,34.7,32.0,50.0,20.0,60.0,70.0,B,C,C,A,A,B,A,D,B,A,A,A,E,D,B,D,F,C,E,A,A,A,A,A,33.0,B,A,B,A,A,A,B,A,A,F,5.0,2.0,1.0,1.0,3.0,6.0,6.0,6.0,6.0,6.0,4.0,1.0,1.0,3.0,2.0,1.0,6.0,6.0,6.0,3.0,6.0,4.0,2.0,2.0,7.0,2.0,2.0,4.0,4.0,6.0,3.0,1.0,1.0,6.0,2.0,2.0,2.0,7.0,7.0,6.0,7.0,4.0
2015,163,10005,10028,2,4964,1,3304557,33,3,23,M,2012,2013,2,1,0,0,1,1,0,8,0,0,0,27,1,3,0,ACABDDCE,ACABDDCE,AABEDEDEECBADBBCDZCABBCAEDD,AABEDEDEXXBADBBCDZXABBCAEDD,ACABDDBD,11111100.0,ACBADCDEBEBAABBADECCCAEBBDA,101010119911011018900000010,555,555,555,555,555,555,555,555,555,555,555,52.6,66.8,75.0,54.5,68.0,60.0,70.0,41.0,45.0,40.0,47.9,47.8,48.3,40.0,70.0,35.0,C,C,C,B,B,B,E,D,C,A,A,A,E,E,B,C,F,B,A,B,A,A,A,A,33.0,B,A,B,A,A,D,D,E,H,I,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
2015,1491,10005,10020,102,65428,0,4106902,41,4,54,M,1994,2011,2,0,0,1,1,1,0,8,0,0,0,27,0,3,0,ACABDDCE,ACABDDCE,AEEDBCEAACBABBEDCBCECEBCDCE,AEEDXCEAAXBABXEDCBCECEBCDCE,AAAAEEBA,10100000.0,BEBBAAABADABBBADDADAAEDADAA,010090001900190100000100100,555,555,555,555,555,555,555,555,555,555,555,25.5,35.0,25.0,50.0,78.0,70.0,80.0,22.0,30.0,20.0,22.3,25.0,6.7,0.0,0.0,20.0,D,D,C,A,B,B,E,D,D,B,A,A,C,B,C,D,D,F,E,D,A,A,A,E,43.0,A,A,F,A,A,A,B,E,H,H,6.0,8.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,8.0,6.0,8.0,8.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,2.0,2.0,5.0
2015,1427,10005,10022,2,67977,1,4305108,43,4,23,M,2010,2011,2,1,0,0,1,1,0,8,0,0,0,27,1,3,0,ACABDDCE,ACABDDCE,AABEDEDEECBADBBCDZCABBCAEDD,AABEDEDEXXBADBBCDZXABBCAEDD,ACAEDDEE,11101101.0,DABCBEDDACBBBBEEDCBEBBEAECB,011001109910010018901101100,555,555,555,555,555,555,555,555,555,555,555,55.4,76.4,75.0,78.5,96.0,80.0,100.0,61.0,65.0,60.0,48.4,47.8,51.7,60.0,55.0,40.0,.,.,.,.,.,.,.,.,.,A,B,A,E,E,D,A,B,B,B,C,A,A,A,B,43.0,A,A,A,C,A,E,D,E,E,H,6.0,6.0,4.0,3.0,4.0,3.0,5.0,4.0,5.0,4.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,4.0,5.0,6.0,5.0,6.0,5.0,5.0,5.0,6.0,6.0
2015,1675,121,10022,86,1106271,1,2607901,26,2,25,F,2009,2014,2,0,0,1,1,1,0,8,0,0,0,27,2,4,0,ACABDDCE,ACABDDCE,BAZDDDECDACBZCBDDBAEABEEBDE,BAZXDDECDACXZCBDDBXEABXEBDE,BEAEDDAB,101100.0,*AEADDBEBECEDEDCADEAEDECEDE,018911000019800000900090011,555,555,555,555,555,555,555,555,555,333,555,30.8,48.7,37.5,65.5,53.0,65.0,50.0,78.0,70.0,80.0,24.8,28.6,3.3,0.0,0.0,10.0,C,C,C,B,B,C,B,D,C,B,C,A,B,B,C,B,A,B,A,B,A,A,A,C,26.0,A,A,B,A,A,C,C,E,A,E,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,5.0,7.0,5.0,6.0,6.0,3.0,5.0,7.0,7.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
2015,3099,10005,10022,2,85400,1,2507507,25,2,33,F,1999,2011,2,0,0,1,1,1,0,8,0,0,0,27,1,3,0,ACABDDCE,ACABDDCE,AABEDEDEECBADBBCDZCABBCAEDD,AABEDEDEXXBADBBCDZXABBCAEDD,ACABEDCD,11110110.0,BADEABEEAEBEDDBCDEEDBDEBEAD,010100019910101118901000101,555,555,555,555,555,555,555,555,555,555,555,56.5,80.6,75.0,89.0,85.0,65.0,90.0,93.0,65.0,100.0,48.4,47.8,51.7,80.0,45.0,30.0,C,C,C,B,B,B,E,D,D,B,C,A,B,E,C,D,B,C,E,E,A,A,A,A,25.0,B,A,A,C,A,B,C,E,A,C,4.0,4.0,4.0,4.0,6.0,4.0,4.0,4.0,6.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,1.0,2.0,4.0,2.0,5.0,4.0,3.0,4.0,3.0,1.0,1.0,6.0,4.0,4.0,4.0,6.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,2.0,4.0,1.0
2015,3602,10005,10020,1,21743,1,4106902,41,4,28,M,2006,2010,2,0,0,1,1,1,0,8,0,0,0,27,0,2,0,ACABDDCE,ACABDDCE,ADABCBACDAEECDABEEECDDCDBEA,ADABCBACDAXECDABXEECDDCDBEA,BCCDDDCD,1001110.0,DEADBDAEEBAAEBAAECECDDDBCEA,001000100090001090111100011,555,555,555,333,555,333,333,333,333,333,333,30.5,30.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.6,36.0,0.0,0.0,0.0,0.0,C,C,C,B,B,A,A,E,D,A,A,A,E,E,B,B,D,E,E,E,A,A,A,A,41.0,A,A,G,B,A,C,B,E,H,B,4.0,5.0,4.0,2.0,6.0,6.0,6.0,4.0,5.0,5.0,6.0,3.0,5.0,3.0,3.0,5.0,4.0,6.0,3.0,1.0,3.0,3.0,3.0,5.0,5.0,2.0,2.0,6.0,4.0,5.0,4.0,5.0,4.0,3.0,3.0,5.0,5.0,3.0,5.0,4.0,3.0,6.0
2015,338,121,10028,22,7501,1,3106200,31,3,24,F,2009,2012,2,0,0,1,1,1,0,8,0,0,0,27,1,6,0,ACABDDCE,ACABDDCE,AEDABEEBCACEDDBECCCCDAECBAZ,AEDABEEXXACEDDBECXCXXXECBAZ,BCABDDEE,1111101.0,ABDEECCABBEEDDBEDECCDEDCABA,101000099001111109199901008,555,555,555,555,555,555,555,555,555,555,555,49.4,67.2,75.0,55.5,48.0,40.0,50.0,63.0,75.0,60.0,43.5,45.0,35.0,20.0,0.0,85.0,C,C,C,A,A,B,A,D,C,A,C,A,B,D,B,B,B,E,E,E,A,A,A,A,31.0,A,A,B,C,A,E,D,E,A,F,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,6.0,6.0,4.0,3.0,4.0
2015,244,10008,10020,22,6188,1,3534401,35,3,22,F,2011,2012,2,0,0,1,1,1,0,8,0,0,0,27,1,6,0,ACABDDCE,ACABDDCE,AEDABEEBCACEDDBECCCCDAECBAZ,AEDABEEXXACEDDBECXCXXXECBAZ,ADECDEDE,10001001.0,BCDBDCCCCCABDBECBDABDAEBCBE,001000099000100009099910008,555,555,555,555,555,555,555,555,555,333,333,23.8,49.1,37.5,66.5,61.0,65.0,60.0,72.0,40.0,80.0,15.3,15.0,16.7,50.0,0.0,0.0,C,C,C,C,C,C,*,B,C,A,C,A,A,D,B,D,B,C,E,H,A,A,A,A,35.0,A,A,B,A,B,B,C,A,E,C,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
2015,596,10002,10028,29,100899,1,3121605,31,3,21,F,2011,2012,2,0,0,1,1,1,0,8,0,0,0,27,2,5,0,ACABDDCE,ACABDDCE,DEAABDDEAEBCZDCEACCEBCAECZA,DEAABDDEAEXCZDXEACCEXXAECZX,AECDDBCB,10001010.0,BDACDDEEADABCBEEACACACDBCDA,001001011090809111009900189,555,555,555,555,555,555,555,555,555,555,555,39.0,48.1,37.5,64.0,67.0,55.0,70.0,61.0,65.0,60.0,36.0,40.0,13.3,20.0,0.0,20.0,C,C,B,C,B,B,B,C,C,A,C,A,B,E,D,D,B,C,E,A,E,D,A,F,31.0,A,A,B,B,A,C,B,E,E,C,6.0,6.0,6.0,6.0,6.0,6.0,5.0,4.0,4.0,5.0,5.0,3.0,4.0,3.0,5.0,5.0,6.0,6.0,3.0,4.0,2.0,2.0,5.0,5.0,5.0,8.0,1.0,2.0,5.0,3.0,5.0,4.0,2.0,4.0,5.0,3.0,5.0,5.0,8.0,6.0,4.0,5.0
2015,1418,10005,10020,2,20642,1,3502804,35,3,24,M,2008,2011,2,0,0,1,1,1,0,8,0,0,0,27,1,3,0,ACABDDCE,ACABDDCE,AABEDEDEECBADBBCDZCABBCAEDD,AABEDEDEXXBADBBCDZXABBCAEDD,CCABDDAB,1111100.0,AABEDEDEBEAACABCDCCABBDCEDD,111111119901001118911100111,555,555,555,555,555,555,555,555,555,555,555,72.4,62.3,62.5,62.0,61.0,65.0,60.0,63.0,75.0,60.0,75.8,78.3,61.7,60.0,75.0,50.0,C,C,C,C,A,B,B,D,C,A,A,A,C,E,B,E,E,D,E,H,A,A,A,A,35.0,B,A,B,A,A,D,E,E,A,G,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
2015,1196,10006,10020,85,121028,0,4115200,41,4,37,F,2000,2014,2,0,0,1,1,1,0,8,0,0,0,27,0,2,0,ACABDDCE,ACABDDCE,DACBBCECDDEDEABBEACEECACABC,DACBBCEXDDEDEABBEACEEXACABC,ADADEDDD,10100100.0,DDADAEECEDEDEABEEABAEAACDBE,100000190111111011001911010,555,555,555,555,555,555,333,335,555,555,333,43.6,22.5,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6,56.0,20.0,50.0,10.0,0.0,E,D,A,A,A,D,E,D,E,B,A,A,C,B,C,D,C,E,D,H,A,A,A,A,41.0,A,C,C,A,B,E,E,D,C,F,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
2015,719,115,10028,100,1177442,0,5102504,51,5,35,F,2000,2012,2,1,0,1,1,1,0,8,0,0,0,27,0,5,0,ACABDDCE,ACABDDCE,EACDDEBCCCEDDECADDCABCBCBBC,EACDDEBXXXEDDECADDXABCBXBBC,CCAADACC,1101010.0,CCABACAACBDBCABDEDBAECDAAAB,000000099900000001910109000,555,555,555,555,555,555,555,555,555,555,555,26.0,44.6,50.0,36.5,46.0,70.0,40.0,27.0,55.0,20.0,19.8,13.6,55.0,50.0,40.0,75.0,D,D,A,A,B,B,A,B,B,A,A,A,B,B,B,E,C,E,E,A,A,A,A,B,51.0,A,A,B,C,A,C,B,E,C,A,5.0,4.0,6.0,6.0,6.0,5.0,5.0,3.0,6.0,5.0,3.0,4.0,5.0,2.0,2.0,6.0,7.0,7.0,7.0,8.0,6.0,6.0,5.0,3.0,5.0,5.0,7.0,7.0,6.0,3.0,5.0,6.0,6.0,6.0,4.0,2.0,1.0,7.0,5.0,4.0,1.0,6.0
2015,15639,10001,10022,93,1150418,1,3523107,35,3,33,F,2000,2011,2,0,0,1,1,1,0,8,0,0,0,27,0,4,0,ACABDDCE,ACABDDCE,ABBDDCBDABDDCCEBDACBAECAAAD,ABBDDCBXABDXCCEBDXCBAECAAAX,ACBBDEAE,11011001.0,EEBDDAAEAECACAEADABADAEEEEE,001110091009101019000000009,555,555,555,555,555,555,555,555,555,555,555,38.4,62.5,62.5,62.5,64.0,80.0,60.0,61.0,65.0,60.0,30.3,30.4,30.0,40.0,50.0,0.0,C,C,D,B,B,C,D,E,E,B,C,A,E,D,C,B,D,F,E,A,A,A,A,A,35.0,A,B,C,E,A,C,B,A,H,A,5.0,8.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,6.0,6.0,5.0,4.0,5.0,6.0,4.0,4.0,4.0,5.0,5.0,6.0,5.0,6.0,5.0,5.0,6.0,6.0,6.0,5.0,5.0,5.0,6.0,5.0,5.0,4.0,4.0,4.0,4.0,3.0,5.0,5.0,5.0
