NU_ANO,CO_IES,CO_CATEGAD,CO_ORGACAD,CO_GRUPO,CO_CURSO,CO_MODALIDADE,CO_MUNIC_CURSO,CO_UF_CURSO,CO_REGIAO_CURSO,NU_IDADE,TP_SEXO,ANO_FIM_EM,ANO_IN_GRAD,CO_TURNO_GRADUACAO,TP_INSCRICAO_ADM,TP_INSCRICAO,NU_ITEM_OFG,NU_ITEM_OFG_Z,NU_ITEM_OFG_X,NU_ITEM_OFG_N,NU_ITEM_OCE,NU_ITEM_OCE_Z,NU_ITEM_OCE_X,NU_ITEM_OCE_N,DS_VT_GAB_OFG_ORIG,DS_VT_GAB_OFG_FIN,DS_VT_GAB_OCE_ORIG,DS_VT_GAB_OCE_FIN,DS_VT_ESC_OFG,DS_VT_ACE_OFG,DS_VT_ESC_OCE,DS_VT_ACE_OCE,TP_PRES,TP_PR_GER,TP_PR_OB_FG,TP_PR_DI_FG,TP_PR_OB_CE,TP_PR_DI_CE,TP_SFG_D1,TP_SFG_D2,TP_SCE_D1,TP_SCE_D2,TP_SCE_D3,NT_GER,NT_FG,NT_OBJ_FG,NT_DIS_FG,NT_FG_D1,NT_FG_D1_PT,NT_FG_D1_CT,NT_FG_D2,NT_FG_D2_PT,NT_FG_D2_CT,NT_CE,NT_OBJ_CE,NT_DIS_CE,NT_CE_D1,NT_CE_D2,NT_CE_D3,CO_RS_I1,CO_RS_I2,CO_RS_I3,CO_RS_I4,CO_RS_I5,CO_RS_I6,CO_RS_I7,CO_RS_I8,CO_RS_I9,QE_I01,QE_I02,QE_I03,QE_I04,QE_I05,QE_I06,QE_I07,QE_I08,QE_I09,QE_I10,QE_I11,QE_I12,QE_I13,QE_I14,QE_I15,QE_I16,QE_I17,QE_I18,QE_I19,QE_I20,QE_I21,QE_I22,QE_I23,QE_I24,QE_I25,QE_I26,QE_I27,QE_I28,QE_I29,QE_I30,QE_I31,QE_I32,QE_I33,QE_I34,QE_I35,QE_I36,QE_I37,QE_I38,QE_I39,QE_I40,QE_I41,QE_I42,QE_I43,QE_I44,QE_I45,QE_I46,QE_I47,QE_I48,QE_I49,QE_I50,QE_I51,QE_I52,QE_I53,QE_I54,QE_I55,QE_I56,QE_I57,QE_I58,QE_I59,QE_I60,QE_I61,QE_I62,QE_I63,QE_I64,QE_I65,QE_I66,QE_I67,QE_I68
2018,1028,10001,10028,29,45605,1,5003702,50,5,34,F,2002,2017.0,4.0,0,0,8,0,0,0,27,0,5,0,CACBEBDE,CACBEBDE,BEACBCAAECECBDCAADBEADCABDC,BEACBCAAECXCBDXAADBEXDXAXDC,CACCEBDE,11101111.0,B*ACBCCAECBEBDDBADBEDEEACDE,101111011190119011119091910,555,555,555,555,555,555,555,555,555,555,555,"69,2","65,7","87,5",33,31.0,75.0,20.0,35.0,75.0,25.0,"70,3","72,7","56,7",70.0,0.0,100.0,C,B,C,B,B,B,E,E,D,B,A,A,B,C,C,C,B,E,E,A,A,A,A,A,50.0,A,A,B,C,B,B,B,A,E,A,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,6.0,6.0,6.0
2018,1196,10005,10020,84,1170036,2,4115200,41,4,34,M,2003,2016.0,4.0,0,0,8,0,0,0,27,0,4,0,CACBEBDE,CACBEBDE,DEEDABBCDBCECCEBDCBAAEBCDDB,XEEDABBCDBCECCEXDXBAAEBCDDX,CACDDDDE,11100011.0,AEBBABDCEAEECCCADEAAACECDBA,910011010001110919011001109,555,555,555,333,555,333,333,333,333,333,333,"42,7","37,5","62,5",0,0.0,0.0,0.0,0.0,0.0,0.0,"44,4","52,2",0,0.0,0.0,0.0,C,C,B,B,A,C,B,D,B,B,A,A,D,D,C,B,C,F,E,B,A,A,A,A,41.0,A,A,F,A,A,C,B,E,A,E,3.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,5.0,5.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
2018,298,10005,10028,22,97982,2,4113700,41,4,24,F,2011,2015.0,4.0,0,0,8,0,0,0,27,2,9,0,CACBEBDE,CACBEBDE,DAEBDCACCEBADDCAZZDCEBEDBAB,XXEXXCACCEBADXCAZZXXEBXDBXB,CACCEDBE,11101001.0,ABACAAACCDBDAEDAABEBEEBDACB,990990111010090188991091091,555,555,555,555,555,333,555,555,333,333,333,"47,3","61,5","62,5",60,63.0,75.0,60.0,57.0,65.0,55.0,"42,5",50,0,0.0,0.0,0.0,D,D,D,B,B,D,B,C,D,A,A,A,C,C,B,C,C,E,E,B,A,A,A,A,43.0,A,B,B,A,B,C,C,E,C,E,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,3.0,6.0,4.0,5.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,3.0,6.0
2018,793,10005,10020,22,16941,1,3550308,35,3,33,F,2002,2015.0,4.0,0,0,8,0,0,0,27,2,9,0,CACBEBDE,CACBEBDE,DAEBDCACCEBADDCAZZDCEBEDBAB,XXEXXCACCEBADXCAZZXXEBXDBXB,CADBEBED,11011100.0,EBBCABACABCACCCADEECEBABDEB,990990110001091188991190091,555,555,555,555,555,555,555,555,555,555,333,"44,3","48,1","62,5","26,5",18.0,90.0,0.0,35.0,55.0,30.0,43,50,"3,3",10.0,0.0,0.0,C,C,B,D,C,D,B,B,D,E,A,A,D,D,C,C,E,D,E,B,A,F,A,A,35.0,D,A,A,B,A,B,C,E,A,B,5.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,4.0,5.0,6.0,3.0,2.0,1.0,3.0,6.0,2.0,3.0,2.0,1.0,4.0,4.0,6.0,1.0,5.0,1.0,1.0,6.0,3.0,4.0,4.0,4.0,3.0,5.0,1.0,1.0,1.0,6.0,6.0,1.0,2.0,2.0
2018,298,10005,10028,22,97982,2,4113700,41,4,29,F,2008,2015.0,4.0,0,0,8,0,0,0,27,2,9,0,CACBEBDE,CACBEBDE,DAEBDCACCEBADDCAZZDCEBEDBAB,XXEXXCACCEBADXCAZZXXEBXDBXB,ACCEEDBC,101000.0,ACEBCAABE*BCDECCAECDDBCBEAB,991990100010191088990190091,555,555,555,333,555,333,333,333,333,333,333,"31,7",15,25,0,0.0,0.0,0.0,0.0,0.0,0.0,"37,2","43,8",0,0.0,0.0,0.0,C,D,B,C,C,C,B,B,C,B,A,A,B,B,C,B,C,E,E,B,A,A,A,A,33.0,A,C,B,A,A,C,B,E,A,B,4.0,4.0,4.0,5.0,6.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,1.0,4.0,3.0,5.0,4.0,4.0,3.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0
2018,3754,10007,10022,1,24935,1,3138203,31,3,28,F,2008,2015.0,4.0,0,0,8,0,0,0,27,1,8,0,CACBEBDE,CACBEBDE,ADBBDEDCEEDCAEZADBCBDABECBB,XXBXDEDXEEDCAEZADBCBXAXECXX,CEDDBBCE,10000101.0,BEEBDBABCECACEDDEACBCCDDCDC,990910090100018000119090199,555,555,555,555,555,555,555,555,555,555,555,"35,9","43,7","37,5",53,45.0,65.0,40.0,61.0,85.0,55.0,"33,3","33,3","33,3",0.0,50.0,50.0,C,C,A,B,B,C,B,D,D,A,D,A,D,B,B,B,C,E,E,E,A,A,E,A,31.0,A,A,B,C,A,A,B,E,E,B,6.0,5.0,6.0,6.0,5.0,6.0,5.0,5.0,4.0,4.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
2018,823,10008,10028,2,17088,1,2111300,21,2,38,F,1998,2014.0,4.0,0,0,8,0,0,0,27,0,8,0,CACBEBDE,CACBEBDE,CCAADADBECCDEDBECDAEBBBDBCE,CXAADADBEXXDEXXECXAEXBBXBCE,CBABDDDE,10010011.0,CAAADBDACAEEABEDDAACBCEBABB,191110100990099009109009000,555,555,555,555,555,555,555,555,555,555,555,"37,8","50,4",50,51,47.0,75.0,40.0,55.0,75.0,50.0,"33,6","31,6",45,20.0,80.0,35.0,C,E,C,C,D,D,A,A,D,A,D,A,D,E,B,C,B,C,C,E,A,A,A,C,21.0,D,D,B,G,A,B,B,E,C,E,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
2018,71,10001,10028,1,3558,1,2408003,24,2,45,M,1991,2017.0,4.0,0,0,8,0,0,0,27,1,8,0,CACBEBDE,CACBEBDE,ADBBDEDCEEDCAEZADBCBDABECBB,XXBXDEDXEEDCAEZADBCBXAXECXX,CADBDBED,11010100.0,AEDCCAEBAECAEEDBDEACBDCAADC,990900090100018010009090099,555,555,555,333,555,333,333,333,333,333,333,"18,2",30,50,0,0.0,0.0,0.0,0.0,0.0,0.0,"14,2","16,7",0,0.0,0.0,0.0,D,C,B,B,C,C,B,D,E,A,A,A,A,B,B,B,D,D,E,A,A,A,A,A,24.0,A,A,B,A,A,B,B,E,A,A,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0
2018,344,118,10020,1,7621,1,3106200,31,3,23,F,2014,2015.0,4.0,0,0,8,0,0,0,27,1,8,0,CACBEBDE,CACBEBDE,ADBBDEDCEEDCAEZADBCBDABECBB,XXBXDEDXEEDCAEZADBCBXAXECXX,AABBABEE,1010101.0,BADBDCEBEBEBADBADBDBDAABDDA,990910091000108111019190099,555,555,555,555,555,333,555,555,333,333,333,"39,4","44,4",50,36,47.0,75.0,40.0,25.0,45.0,20.0,"37,7","44,4",0,0.0,0.0,0.0,C,D,A,C,B,D,B,E,D,A,A,A,E,E,B,C,C,C,E,K,A,A,A,C,31.0,A,A,B,C,A,C,B,E,E,B,6.0,5.0,5.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,3.0,6.0,6.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,6.0,6.0,6.0,5.0,6.0,6.0,5.0,2.0,5.0,4.0,6.0,6.0,6.0,6.0,4.0
2018,1818,10005,10022,18,85738,1,3106200,31,3,31,F,2011,2012.0,4.0,0,0,8,0,0,0,27,0,3,0,CACBEBDE,CACBEBDE,DCEEDBABDEDEAADADAECADEEBAC,XCEEDBXBDEDEAADADAECADEEXAC,........,0.0,...........................,900000900000000000000000900,555,333,333,333,333,333,333,333,333,333,333,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,.,.,.,.,.,.,.,.,.,B,D,A,B,F,C,C,A,A,B,E,A,F,A,D,31.0,A,A,F,G,A,B,A,E,E,D,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,5.0,6.0,6.0,6.0,6.0
2018,316,10008,10028,1,116378,2,3550308,35,3,29,M,2007,2015.0,4.0,0,0,8,0,0,0,27,1,8,0,CACBEBDE,CACBEBDE,ADBBDEDCEEDCAEZADBCBDABECBB,XXBXDEDXEEDCAEZADBCBXAXECXX,CBBDBDCE,10000001.0,BCDBDCDABACCCADBDEEDBCDBDEB,990910190001008010009090099,555,555,555,555,555,555,555,555,555,555,555,"23,9","31,4",25,41,58.0,50.0,60.0,24.0,40.0,20.0,"21,4","22,2","16,7",0.0,0.0,50.0,D,C,B,C,D,C,B,D,C,A,A,A,B,B,B,D,E,E,E,J,A,A,A,A,35.0,A,B,B,A,A,B,C,A,D,B,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
2018,405,10008,10022,2,80078,1,2609600,26,2,23,M,2013,2014.0,4.0,0,0,8,0,0,0,27,0,8,0,CACBEBDE,CACBEBDE,CCAADADBECCDEDBECDAEBBBDBCE,CXAADADBEXXDEXXECXAEXBBXBCE,ABCDEDCB,101000.0,ABCDEDCBABCDEDCBCBDAEBDCCBD,090000010991199019009109000,555,555,555,555,555,555,555,555,555,555,555,"26,7",29,25,35,47.0,75.0,40.0,23.0,75.0,10.0,"25,9","26,3","23,3",30.0,20.0,20.0,A,E,B,D,C,B,D,B,C,A,A,A,D,D,B,C,D,B,A,E,A,A,A,A,26.0,E,A,B,A,B,E,E,E,E,C,1.0,2.0,3.0,4.0,5.0,6.0,5.0,4.0,3.0,2.0,1.0,2.0,3.0,4.0,5.0,6.0,5.0,4.0,3.0,2.0,1.0,2.0,3.0,4.0,5.0,6.0,5.0,4.0,3.0,2.0,1.0,2.0,3.0,4.0,5.0,6.0,5.0,4.0,3.0,2.0,1.0,2.0
2018,570,10002,10028,2,12317,1,2408102,24,2,30,M,2006,2014.0,4.0,0,0,8,0,0,0,27,0,8,0,CACBEBDE,CACBEBDE,CCAADADBECCDEDBECDAEBBBDBCE,CXAADADBEXXDEXXECXAEXBBXBCE,CACBEBDE,11111111.0,CDAADBEBEDEDABAECBBACBBDBDC,191110011991099119009119100,555,555,555,333,555,333,333,333,333,333,333,"55,3",60,100,0,0.0,0.0,0.0,0.0,0.0,0.0,"53,7","63,2",0,0.0,0.0,0.0,B,D,B,B,B,A,D,E,C,A,A,A,F,D,B,D,F,B,A,A,A,A,A,A,24.0,B,A,B,A,A,A,B,E,C,A,4.0,4.0,5.0,3.0,6.0,6.0,6.0,5.0,5.0,5.0,4.0,4.0,3.0,4.0,3.0,2.0,6.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,3.0,2.0,6.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,5.0,5.0
2018,298,10005,10028,1,97980,2,4113700,41,4,23,M,2013,2015.0,4.0,0,0,8,0,0,0,27,1,8,0,CACBEBDE,CACBEBDE,ADBBDEDCEEDCAEZADBCBDABECBB,XXBXDEDXEEDCAEZADBCBXAXECXX,BAABEBDE,1011111.0,DADCDCEAEACAAEBEDBCDEBAACAA,990910091000118011109090199,555,555,555,555,555,555,555,555,555,555,555,"41,8",54,75,"22,5",27.0,55.0,20.0,18.0,50.0,10.0,"37,7","44,4",0,0.0,0.0,0.0,B,C,B,A,C,A,E,D,C,A,A,A,B,C,B,D,C,E,E,B,A,A,A,A,31.0,A,A,B,A,B,E,D,E,A,C,5.0,6.0,3.0,3.0,6.0,6.0,4.0,6.0,5.0,5.0,2.0,2.0,5.0,2.0,5.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,6.0,1.0,1.0,4.0,4.0,6.0,3.0,1.0,6.0,6.0,2.0,6.0,1.0,6.0,6.0,6.0,1.0,6.0
2018,316,10008,10028,22,66268,1,3550308,35,3,35,F,2002,2015.0,4.0,0,0,8,0,0,0,27,2,9,0,CACBEBDE,CACBEBDE,DAEBDCACCEBADDCAZZDCEBEDBAB,XXEXXCACCEBADXCAZZXXEBXDBXB,CECEDBD.,10100110.0,BDDAABADCEDDDCCACDACDDADDAE,990990101100191188990091090,555,555,555,555,555,555,555,555,555,555,333,"42,1","49,2",50,48,44.0,60.0,40.0,52.0,60.0,50.0,"39,7","43,8","16,7",50.0,0.0,0.0,B,B,C,A,A,B,B,D,E,A,D,A,B,B,C,C,B,E,E,E,A,A,A,A,35.0,A,A,A,K,A,D,C,D,C,E,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
2018,29,10001,10028,38,2214,1,2304400,23,2,21,F,2013,2014.0,1.0,0,0,8,0,0,0,27,0,0,0,CACBEBDE,CACBEBDE,DBBCACAEDEBEBDDECCDCEADEBDD,DBBCACAEDEBEBDDECCDCEADEBDD,CADDEBDE,11001111.0,DBBCBCDEBABCBDDACEDCEBBBCBE,111101010010111010111000000,555,555,555,555,555,555,555,555,555,555,555,"51,4","59,8",75,37,47.0,75.0,40.0,27.0,55.0,20.0,"48,6","51,9",30,50.0,0.0,40.0,C,D,C,A,A,C,E,E,B,A,D,A,D,F,B,E,C,C,B,A,A,A,A,A,23.0,B,A,B,C,A,B,B,E,E,A,6.0,5.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,3.0,5.0,6.0,5.0,5.0,5.0,6.0,5.0,5.0,6.0,6.0,3.0,3.0,6.0,6.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,6.0,5.0,4.0
2018,730,115,10028,2,16398,1,4119905,41,4,22,M,2013,2014.0,1.0,0,0,8,0,0,0,27,0,8,0,CACBEBDE,CACBEBDE,CCAADADBECCDEDBECDAEBBBDBCE,CXAADADBEXXDEXXECXAEXBBXBCE,EACAEBDE,1101111.0,CECADADEEBEAEBCECBEECBDEBBE,190111101990199119019109101,555,555,555,555,555,555,555,555,555,555,555,"67,6","72,8",75,"69,5",80.0,80.0,80.0,59.0,75.0,55.0,"65,9","68,4","51,7",35.0,40.0,80.0,C,C,C,B,B,C,D,D,B,A,A,A,D,E,B,E,D,D,D,A,A,F,A,A,41.0,B,A,B,C,A,C,E,E,E,A,5.0,5.0,6.0,4.0,4.0,3.0,5.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,4.0,4.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,5.0,6.0,6.0,6.0,4.0,4.0,4.0,6.0,3.0,4.0,6.0,6.0
2018,143,10008,10028,1,88798,2,3170107,31,3,26,F,2010,2011.0,1.0,0,0,8,0,0,0,27,1,8,0,CACBEBDE,CACBEBDE,ADBBDEDCEEDCAEZADBCBDABECBB,XXBXDEDXEEDCAEZADBCBXAXECXX,BAABEECB,1011000.0,ABBADEEBDABCDEAEDAEACCBADBE,991911090001018010009090099,555,555,555,555,555,555,555,555,555,555,555,"32,3","44,3","37,5","54,5",63.0,75.0,60.0,46.0,70.0,40.0,"28,3","33,3",0,0.0,0.0,0.0,C,D,C,D,D,D,B,C,D,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,12.0,A,A,A,A,A,A,A,A,A,A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2018,322,10005,10028,1,38830,1,3550308,35,3,22,F,2015,2016.0,4.0,0,0,8,0,0,0,27,1,8,0,CACBEBDE,CACBEBDE,ADBBDEDCEEDCAEZADBCBDABECBB,XXBXDEDXEEDCAEZADBCBXAXECXX,CACBBBBE,11110101.0,DEDCAEBAEACACEBADBEABDDDCBA,990901091000018111009090199,555,555,555,555,555,555,555,555,555,555,555,"45,7","67,8",75,57,79.0,75.0,80.0,35.0,75.0,25.0,"38,3","38,9",35,0.0,80.0,25.0,C,C,C,B,B,B,B,D,D,A,A,A,E,E,B,D,C,C,E,B,A,A,A,A,35.0,B,A,B,A,A,B,C,E,A,B,4.0,5.0,4.0,3.0,3.0,5.0,4.0,3.0,4.0,3.0,2.0,3.0,2.0,2.0,2.0,4.0,3.0,4.0,2.0,2.0,3.0,2.0,3.0,5.0,4.0,1.0,2.0,3.0,4.0,4.0,4.0,1.0,3.0,2.0,3.0,3.0,4.0,5.0,4.0,4.0,2.0,6.0
2018,298,10005,10028,1,97980,2,4113700,41,4,28,F,2009,2015.0,4.0,0,0,8,0,0,0,27,1,8,0,CACBEBDE,CACBEBDE,ADBBDEDCEEDCAEZADBCBDABECBB,XXBXDEDXEEDCAEZADBCBXAXECXX,CAACADDD,11000010.0,CBBAAACBEACAADABACEADADACAA,991900091000108000009190199,555,555,555,555,555,333,555,555,333,333,333,"26,9","36,7","37,5","35,5",45.0,65.0,40.0,26.0,50.0,20.0,"23,6","27,8",0,0.0,0.0,0.0,A,A,A,B,B,C,A,B,C,A,D,A,A,A,D,B,A,D,E,K,A,A,A,A,26.0,A,C,F,A,B,C,B,E,A,E,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,6.0,5.0,3.0,4.0,4.0,4.0,4.0,5.0,5.0,2.0,5.0,2.0,2.0,2.0,2.0,2.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0
2018,298,10005,10028,1,97980,2,4113700,41,4,34,M,2004,2015.0,4.0,0,0,8,0,0,0,27,1,8,0,CACBEBDE,CACBEBDE,ADBBDEDCEEDCAEZADBCBDABECBB,XXBXDEDXEEDCAEZADBCBXAXECXX,BAEBEDDE,1011011.0,BCDDACEAEACCAEBBEAEEEACEEEB,990900091001118000009191099,555,555,555,555,555,555,555,555,555,555,555,"36,9","54,1","62,5","41,5",45.0,65.0,40.0,38.0,70.0,30.0,"31,1","33,3","18,3",30.0,0.0,25.0,B,C,C,A,A,A,E,D,C,B,A,A,C,B,B,F,D,E,E,B,A,A,A,A,41.0,A,A,A,F,B,B,B,E,A,E,5.0,4.0,3.0,3.0,4.0,5.0,4.0,4.0,3.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
2018,1496,10005,10022,2,74190,1,3205200,32,3,26,M,2011,2013.0,4.0,0,0,8,0,0,0,27,0,8,0,CACBEBDE,CACBEBDE,CCAADADBECCDEDBECDAEBBBDBCE,CXAADADBEXXDEXXECXAEXBBXBCE,CACBEBDE,11111111.0,AEBBDADBCBDDECDEDBAEACBEBBE,090011110991199109119019101,555,555,555,555,555,555,555,555,555,555,555,"68,8","84,6",100,"61,5",65.0,85.0,60.0,58.0,90.0,50.0,"63,5","63,2",65,55.0,80.0,60.0,B,C,B,B,B,A,E,D,D,B,A,A,E,E,C,B,E,F,D,E,A,A,A,A,32.0,A,B,B,C,A,A,B,E,C,C,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
2018,1075,10005,10022,1,19599,1,2507507,25,2,22,M,2014,2015.0,1.0,0,0,8,0,0,0,27,1,8,0,CACBEBDE,CACBEBDE,ADBBDEDCEEDCAEZADBCBDABECBB,XXBXDEDXEEDCAEZADBCBXAXECXX,BACDCECA,1100000.0,AADBAAEECBCAAABDBDCAAEBACEC,990900090000108000109090199,555,555,555,555,555,555,555,555,555,555,555,18,"22,8",25,"19,5",13.0,65.0,0.0,26.0,50.0,20.0,"16,4","16,7",15,45.0,0.0,0.0,C,C,B,B,C,D,B,B,C,A,D,A,D,D,B,D,A,C,B,H,A,A,A,A,25.0,E,A,B,C,A,B,B,A,H,B,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,3.0,3.0,1.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
2018,1472,10005,10020,1,111720,2,4207502,42,4,32,M,2005,2013.0,4.0,0,0,8,0,0,0,27,1,8,0,CACBEBDE,CACBEBDE,ADBBDEDCEEDCAEZADBCBDABECBB,XXBXDEDXEEDCAEZADBCBXAXECXX,BACEEADE,1101011.0,BABEDDBDEECBABAABBEAEDAECCC,991910091100108101009091199,555,555,555,555,555,555,555,555,555,555,555,"46,7","56,1","62,5","46,5",44.0,60.0,40.0,49.0,65.0,45.0,"43,5",50,"6,7",0.0,20.0,0.0,C,B,A,E,E,E,D,D,B,A,D,A,B,D,B,F,C,A,A,C,A,A,A,E,29.0,A,A,A,C,B,C,B,E,A,A,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
2018,550,10001,10028,18,11596,1,2504009,25,2,31,F,2004,2008.0,3.0,0,0,8,0,0,0,27,0,3,0,CACBEBDE,CACBEBDE,DCEEDBABDEDEAADADAECADEEBAC,XCEEDBXBDEDEAADADAECADEEXAC,EACCEBDE,1101111.0,DCEADBDEDEDEACAADDBCADEEAAC,911011901111100110011111911,555,555,555,555,555,555,555,555,555,555,555,"67,8","65,2",75,"50,5",45.0,65.0,40.0,56.0,80.0,50.0,"68,7",75,"33,3",20.0,50.0,30.0,B,C,A,A,A,B,B,D,D,A,A,A,D,C,B,C,D,E,E,A,A,A,A,D,25.0,A,A,B,C,B,D,C,E,E,A,4.0,5.0,4.0,2.0,6.0,2.0,5.0,4.0,6.0,6.0,5.0,5.0,5.0,3.0,6.0,6.0,5.0,5.0,3.0,5.0,5.0,5.0,3.0,6.0,5.0,2.0,1.0,3.0,5.0,5.0,6.0,5.0,6.0,4.0,6.0,5.0,5.0,4.0,6.0,5.0,4.0,5.0
