NU_ANO,CO_IES,CO_CATEGAD,CO_ORGACAD,CO_GRUPO,CO_CURSO,CO_MODALIDADE,CO_MUNIC_CURSO,CO_UF_CURSO,CO_REGIAO_CURSO,NU_IDADE,TP_SEXO,ANO_FIM_2G,ANO_IN_GRAD,TP_SEMESTRE,IN_MATUT,IN_VESPER,IN_NOTURNO,ID_STATUS,AMOSTRA,IN_GRAD,NU_ITEM_OFG,NU_ITEM_OFG_Z,NU_ITEM_OFG_X,NU_ITEM_OFG_N,NU_ITEM_OCE,NU_ITEM_OCE_Z,NU_ITEM_OCE_X,NU_ITEM_OCE_N,DS_VT_GAB_OFG_ORIG,DS_VT_GAB_OFG_FIN,DS_VT_GAB_OCE_ORIG,DS_VT_GAB_OCE_FIN,DS_VT_ESC_OFG,DS_VT_ACE_OFG,DS_VT_ESC_OCE,DS_VT_ACE_OCE,TP_PRES,TP_PR_GER,TP_PR_OB_FG,TP_PR_DI_FG,TP_PR_OB_CE,TP_PR_DI_CE,TP_SFG_D1,TP_SFG_D2,TP_SCE_D1,TP_SCE_D2,TP_SCE_D3,NT_GER,NT_FG,NT_OBJ_FG,NT_DIS_FG,NT_FG_D1,NT_FG_D1_PT,NT_FG_D1_CT,NT_FG_D2,NT_FG_D2_PT,NT_FG_D2_CT,NT_CE,NT_OBJ_CE,NT_DIS_CE,NT_CE_D1,NT_CE_D2,NT_CE_D3,CO_RS_I1,CO_RS_I2,CO_RS_I3,CO_RS_I4,CO_RS_I5,CO_RS_I6,CO_RS_I7,CO_RS_I8,CO_RS_I9,QE_I01,QE_I02,QE_I03,QE_I04,QE_I05,QE_I06,QE_I07,QE_I08,QE_I09,QE_I10,QE_I11,QE_I12,QE_I13,QE_I14,QE_I15,QE_I16,QE_I17,QE_I18,QE_I19,QE_I20,QE_I21,QE_I22,QE_I23,QE_I24,QE_I25,QE_I26,QE_I27,QE_I28,QE_I29,QE_I30,QE_I31,QE_I32,QE_I33,QE_I34,QE_I35,QE_I36,QE_I37,QE_I38,QE_I39,QE_I40,QE_I41,QE_I42,QE_I43,QE_I44,QE_I45,QE_I46,QE_I47,QE_I48,QE_I49,QE_I50,QE_I51,QE_I52,QE_I53,QE_I54,QE_I55,QE_I56,QE_I57,QE_I58,QE_I59,QE_I60,QE_I61,QE_I62,QE_I63,QE_I64,QE_I65,QE_I66,QE_I67,QE_I68
2016,322,10008,10028,38,121093,0,3550308,35,3,49,F,1984,2014,2,0,0,1,1,1,0,8,0,0,0,27,4,4,0,CAEBCDAC,CAEBCDAC,DCDEZBBCBZAECBZBACAEDZECCEA,DXXEZBBCBZAECBZBACAEDZECXEX,AADEADAC,1000111.0,CADEDEBCCDDACDDBBCBEDCDCADB,099180110800108101011801909,555,555,555,555,555,555,555,555,333,555,555,45.2,55.2,50.0,63.0,59.0,55.0,60.0,67.0,55.0,70.0,41.8,47.4,10.0,0.0,30.0,0.0,D,C,C,A,A,B,E,D,C,B,A,A,B,B,C,D,B,E,E,B,A,A,A,A,31.0,D,B,C,A,B,B,C,E,C,E,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,4.0,6.0,5.0,5.0,6.0,4.0,6.0,6.0,4.0,5.0,3.0,3.0,6.0,6.0,5.0,6.0,6.0,2.0,2.0,3.0,6.0,5.0,6.0,5.0,6.0,6.0,5.0,6.0,6.0,5.0,6.0,6.0,4.0,4.0
2016,1659,10005,10022,36,74924,1,3534708,35,3,24,F,2009,2012,2,0,0,1,1,1,0,8,0,0,0,27,2,4,0,CAEBCDAC,CAEBCDAC,BBCAZZEBCACABDEABEDECDDECBA,BBCAZZEBCACABDEXBEDXXDDEXBA,AABAADEC,1000101.0,BBCCCCEBBBCADCCBBEEBCEEBBAA,111088110011000911099000901,555,555,555,333,555,555,333,333,555,555,555,42.0,22.5,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.5,47.6,53.3,50.0,50.0,60.0,D,D,C,A,B,C,A,D,D,A,A,A,B,D,B,D,B,C,C,E,A,A,A,A,35.0,A,A,B,C,B,A,B,E,C,E,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
2016,143,10008,10028,6,4585,1,3170107,31,3,24,F,2009,2012,2,0,0,1,1,1,0,8,0,0,0,27,0,4,0,CAEBCDAC,CAEBCDAC,BDCDAEDBCCCECEEBAADAEADDABC,BDCXXEDBXCCECEEBAAXAEADDABC,CEDDBDBC,10000101.0,BDCBAEDEECCECEEAEEEAEBDDAAE,111991109111111000911011100,555,555,555,555,555,555,555,555,555,555,555,62.6,46.7,37.5,60.5,57.0,45.0,60.0,64.0,80.0,60.0,67.9,69.6,58.3,70.0,55.0,50.0,C,C,C,B,B,C,E,E,D,A,A,A,B,F,A,A,C,B,A,C,A,A,A,D,31.0,A,A,B,A,A,B,B,E,E,F,6.0,5.0,5.0,6.0,6.0,6.0,5.0,6.0,5.0,6.0,5.0,6.0,6.0,4.0,4.0,6.0,5.0,4.0,4.0,8.0,6.0,6.0,5.0,6.0,6.0,3.0,3.0,5.0,5.0,4.0,6.0,6.0,5.0,4.0,3.0,3.0,5.0,6.0,8.0,5.0,3.0,6.0
2016,1325,10008,10022,36,48761,1,4101408,41,4,22,F,2011,2012,2,0,0,1,1,1,0,8,0,0,0,27,2,4,0,CAEBCDAC,CAEBCDAC,BBCAZZEBCACABDEABEDECDDECBA,BBCAZZEBCACABDEXBEDXXDDEXBA,CAEACBAE,11101010.0,BECACCCDDACADCEBCACBAEADBDE,101188000111001900099000900,555,555,555,555,555,555,555,555,555,555,555,43.1,65.9,62.5,71.0,71.0,75.0,70.0,71.0,75.0,70.0,35.5,33.3,47.7,43.0,90.0,10.0,C,D,C,A,A,B,B,D,C,A,D,A,D,D,B,E,D,B,A,E,A,A,A,A,41.0,A,A,A,C,B,E,C,E,E,C,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,6.0,1.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
2016,1310,10008,10022,3501,321976,1,3501608,35,3,22,F,2011,2016,2,0,0,1,1,1,0,8,0,0,0,27,2,1,0,CAEBCDAC,CAEBCDAC,BCBABDZAEBAZEABBCACCDADADCD,BCBABXZAEBAZEABBCACCDADADCD,EEDDBDBD,100.0,AABEAADABDDCEEEEEACBDAAABCD,001009810008100001101101011,555,555,555,555,555,555,555,555,555,555,555,40.4,30.3,12.5,57.0,69.0,65.0,70.0,45.0,65.0,40.0,43.7,41.7,55.0,25.0,60.0,80.0,C,C,C,A,A,B,A,D,C,A,D,B,D,D,B,C,C,B,A,B,A,A,A,A,35.0,A,A,A,A,A,C,C,E,A,B,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2016,144,10008,10022,23,96707,1,2609600,26,2,27,F,2007,2012,2,0,1,0,1,1,0,8,0,0,0,27,0,5,0,CAEBCDAC,CAEBCDAC,DBCBEEAEBDACACAADCDECBDDCBE,DBCXEXAEBDACAXAADCDXCBDXCBE,AAEEADAE,1100110.0,CCCAEBAEEDACADAAACDECCDECBB,001919110111191101191019110,555,555,555,555,555,555,555,555,555,555,555,62.5,40.6,50.0,26.5,14.0,70.0,0.0,39.0,75.0,30.0,69.8,72.7,53.3,40.0,60.0,60.0,C,C,B,A,A,B,B,D,C,B,C,A,D,C,C,D,B,B,A,B,A,D,A,A,26.0,D,D,A,G,A,C,D,E,A,C,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,5.0,2.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,6.0,6.0,3.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
2016,572,10002,10028,19,12695,1,3303302,33,3,25,F,2009,2010,2,1,1,1,1,1,0,8,0,0,0,27,0,8,0,CAEBCDAC,CAEBCDAC,CDAABAEEAEBBDADDBBDCCBCECCB,XDAXBXEEXXBBDADXBBDCCXXECCB,CAEAACAD,11100010.0,CDAEBEEAACBBCABECCAECDCEEAB,911919109911010900001991001,555,555,555,555,555,555,555,555,555,555,555,60.2,67.8,50.0,94.5,99.0,95.0,100.0,90.0,90.0,90.0,57.7,52.6,86.7,90.0,100.0,70.0,B,C,A,A,B,C,B,D,D,A,B,A,D,B,E,A,A,A,A,A,F,D,A,A,33.0,A,A,A,C,A,C,B,C,E,C,4.0,4.0,4.0,4.0,6.0,6.0,3.0,6.0,3.0,3.0,2.0,4.0,4.0,4.0,6.0,6.0,1.0,1.0,1.0,3.0,5.0,3.0,3.0,6.0,5.0,2.0,2.0,3.0,5.0,2.0,4.0,4.0,1.0,3.0,2.0,2.0,2.0,3.0,1.0,3.0,1.0,1.0
2016,1775,10005,10020,28,74328,1,2604106,26,2,25,F,2010,2011,2,0,0,1,1,1,0,8,0,0,0,27,0,4,0,CAEBCDAC,CAEBCDAC,DBADEBBCBEEBCEECCAAABEADCAD,DBADEBBCBEEBXXECCXAAXEADCAD,DEDADBAE,10.0,BAADEDAABCAEAEDCACDEBDEEABC,001110001000990109009000000,555,555,555,333,555,555,333,333,333,555,555,15.7,7.5,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.4,21.7,0.0,0.0,0.0,0.0,C,C,C,B,B,C,B,E,C,A,D,A,D,B,B,D,B,C,B,B,A,A,A,A,26.0,E,A,B,A,B,B,B,E,B,E,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,3.0,6.0,5.0,6.0,6.0,6.0,5.0,1.0,4.0,6.0,6.0,4.0,4.0,6.0,4.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,3.0
2016,322,10008,10028,38,1258867,1,3547304,35,3,34,M,2013,2014,2,0,0,1,1,1,0,8,0,0,0,27,4,4,0,CAEBCDAC,CAEBCDAC,DCDEZBBCBZAECBZBACAEDZECCEA,DXXEZBBCBZAECBZBACAEDZECXEX,CADCADAE,11000110.0,CBAEDBBCBDAAEADEAEBEDBECADB,099181111810008010011811909,555,555,555,555,555,555,555,555,555,555,555,52.2,56.8,50.0,67.0,79.0,75.0,80.0,55.0,75.0,50.0,50.7,57.9,10.0,0.0,30.0,0.0,D,C,B,D,D,C,B,D,D,A,A,A,B,B,B,E,C,C,E,E,A,A,A,A,35.0,B,B,G,K,B,C,D,A,E,I,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
2016,1805,118,10022,36,109564,1,2607901,26,2,22,M,2012,2013,2,1,0,0,1,1,0,8,0,0,0,27,2,4,0,CAEBCDAC,CAEBCDAC,BBCAZZEBCACABDEABEDECDDECBA,BBCAZZEBCACABDEXBEDXXDDEXBA,BEEECDAC,101111.0,BCCCDEECDBCCAACDBABCEADDCCD,101088100010000910099010900,555,555,555,555,555,555,555,555,336,555,555,34.3,58.1,62.5,51.5,92.0,60.0,100.0,11.0,55.0,0.0,26.3,28.6,13.3,0.0,30.0,10.0,.,.,.,.,.,.,.,.,.,A,A,A,D,E,B,D,E,B,A,B,A,A,A,A,26.0,B,A,B,C,A,D,B,B,E,F,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
2016,581,10002,10028,12,13723,1,4314902,43,4,24,F,2008,2011,2,1,1,0,1,1,0,8,0,0,0,27,0,5,0,CAEBCDAC,CAEBCDAC,DBBEBAECACDACECDADBDEEEDADB,DBBEXAECXCDAXECDAXBDEEEDADX,EAECADAC,1100111.0,DBBEAADCECEADECDAABDEDEDADD,111191019101911119111011119,555,555,555,555,555,555,555,555,555,555,555,74.6,63.1,62.5,64.0,72.0,80.0,70.0,56.0,80.0,50.0,78.4,86.4,33.3,0.0,40.0,60.0,C,C,C,B,B,C,A,C,D,A,A,A,E,D,A,A,E,B,A,A,A,B,A,D,50.0,A,A,B,A,A,C,C,A,A,A,5.0,6.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,3.0,5.0,6.0,4.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,6.0,6.0,6.0,5.0,4.0,6.0
2016,522,10008,10020,23,40736,1,3304557,33,3,42,F,2009,2012,2,0,0,1,1,1,0,8,0,0,0,27,0,5,0,CAEBCDAC,CAEBCDAC,DBCBEEAEBDACACAADCDECBDDCBE,DBCXEXAEBDACAXAADCDXCBDXCBE,EBEAADAE,100110.0,DEBCEBDEBACCDDAACCEDEDDCDDB,100919011001091101090019000,555,555,555,333,555,333,333,333,333,333,333,31.7,22.5,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.8,40.9,0.0,0.0,0.0,0.0,D,D,C,B,B,D,E,D,D,E,A,A,E,C,C,D,C,E,E,E,A,A,A,A,33.0,D,A,F,A,A,C,B,D,E,B,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
2016,375,10008,10028,6,88514,1,3550308,35,3,24,M,2009,2013,2,0,0,1,1,1,0,8,0,0,0,27,0,4,0,CAEBCDAC,CAEBCDAC,BDCDAEDBCCCECEEBAADAEADDABC,BDCXXEDBXCCECEEBAAXAEADDABC,CAEDABCC,11100001.0,BCCBAEDAEEDACEEDDBDEACBDAAE,101991109000111000900001100,555,555,555,555,555,555,555,555,555,555,555,44.5,52.0,50.0,55.0,79.0,75.0,80.0,31.0,75.0,20.0,42.0,39.1,58.3,80.0,25.0,70.0,C,D,C,B,B,B,A,D,B,A,D,A,D,D,B,C,B,A,A,C,A,A,A,D,35.0,A,A,B,A,A,B,B,E,D,F,6.0,5.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,5.0,5.0,1.0,6.0,5.0,3.0,6.0,1.0,6.0,5.0,6.0,6.0,6.0,1.0,1.0,4.0,6.0,5.0,6.0,5.0,5.0,5.0,5.0,4.0,5.0,6.0,6.0,5.0,3.0,4.0
2016,2147,118,10022,55,1043865,1,1302603,13,1,31,F,2004,2013,2,0,0,1,1,1,0,8,0,0,0,27,1,6,0,CAEBCDAC,CAEBCDAC,CECACZDCBACACBCEADBDAEBBECA,CECACZDXBXCXCBCXADXDAEXBECA,EEADBBBD,0.0,CECAEDEDCEEADBBCBAAADCCEDAC,111108090909010900900090000,555,555,555,555,555,555,555,555,555,333,333,24.9,25.6,0.0,64.0,93.0,65.0,100.0,35.0,55.0,30.0,24.7,25.0,23.3,70.0,0.0,0.0,D,C,B,C,C,C,B,C,E,A,D,A,B,B,D,A,A,C,E,B,A,A,A,A,21.0,A,A,A,C,B,B,B,A,E,E,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
2016,4964,10005,10022,28,1109042,1,2103000,21,2,33,M,2002,2013,2,0,1,0,1,1,0,8,0,0,0,27,0,4,0,CAEBCDAC,CAEBCDAC,DBADEBBCBEEBCEECCAAABEADCAD,DBADEBBCBEEBXXECCXAAXEADCAD,EAEABDAE,1100110.0,DBAADBCABCABAEECCAACBEEACBA,111001001001991119109100100,555,555,555,555,555,555,555,555,555,555,555,48.2,50.4,50.0,51.0,59.0,55.0,60.0,43.0,55.0,40.0,47.4,52.2,20.0,30.0,0.0,30.0,D,D,B,A,A,C,A,D,C,A,B,A,D,D,A,B,C,D,E,E,A,A,A,D,21.0,A,A,G,C,A,A,D,A,C,F,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
2016,719,115,10028,17,51638,1,5100250,51,5,21,F,2012,2013,2,1,1,0,1,1,0,8,0,0,0,27,2,1,0,CAEBCDAC,CAEBCDAC,ABECBCEDZACDZDCAABBBEDCEDED,ABEXBCEDZACDZDCAABBBEDCEDED,EBEBCDAE,111110.0,AEDCDEEDBADDBDCAAEBACBCEDED,100900118101811110100011111,555,555,555,555,555,555,555,555,555,555,555,64.9,67.7,62.5,75.5,88.0,80.0,90.0,63.0,75.0,60.0,63.9,62.5,71.7,75.0,40.0,100.0,B,B,C,A,A,B,E,E,D,A,A,A,B,F,B,F,C,B,A,A,C,B,A,D,51.0,A,A,B,A,A,B,D,E,H,C,5.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,3.0,6.0,6.0,6.0,4.0,1.0,6.0,1.0,2.0
2016,2410,10008,10022,38,117310,1,2304400,23,2,34,F,2003,2011,2,1,0,0,1,1,0,8,0,0,0,27,4,4,0,CAEBCDAC,CAEBCDAC,DCDEZBBCBZAECBZBACAEDZECCEA,DXXEZBBCBZAECBZBACAEDZECXEX,CEDEADCE,10000100.0,EAAEEABCBEBDCDDBACAECEECEDB,099180111800108111110811909,555,555,555,555,555,555,555,555,555,555,555,53.8,39.2,25.0,60.5,53.0,65.0,50.0,68.0,60.0,70.0,58.7,63.2,33.3,40.0,60.0,0.0,C,C,*,B,D,C,D,D,E,A,B,A,B,C,B,E,A,B,A,B,A,A,A,A,23.0,A,A,A,G,A,C,B,E,H,C,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,8.0,8.0,6.0,6.0,8.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,8.0,8.0,6.0,6.0,5.0
2016,579,10002,10028,36,13422,1,2507507,25,2,23,F,2010,2011,2,1,1,0,1,1,0,8,0,0,0,27,2,4,0,CAEBCDAC,CAEBCDAC,BBCAZZEBCACABDEABEDECDDECBA,BBCAZZEBCACABDEXBEDXXDDEXBA,AADBDECB,1010000.0,BBCCCCECABEABCAEBABECEEEBAA,111088100001100910099001901,555,555,555,555,555,555,555,555,555,555,555,44.1,41.4,25.0,66.0,71.0,75.0,70.0,61.0,65.0,60.0,45.0,42.9,56.7,0.0,80.0,90.0,C,C,C,B,B,B,E,D,D,A,B,A,C,D,B,E,B,B,A,A,A,F,A,A,25.0,E,A,B,C,B,B,C,E,E,A,6.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,6.0,4.0,4.0,5.0,5.0,5.0,3.0,3.0,6.0,5.0,5.0,6.0,6.0,3.0,3.0,6.0,5.0,5.0,5.0,6.0,4.0,4.0,6.0,6.0,5.0,6.0,3.0,6.0,5.0,3.0
2016,4197,10005,10022,55,101502,1,2211001,22,2,24,M,2011,2013,2,0,1,0,1,1,0,8,0,0,0,27,1,6,0,CAEBCDAC,CAEBCDAC,CECACZDCBACACBCEADBDAEBBECA,CECACZDXBXCXCBCXADXDAEXBECA,BEEEBDEC,100101.0,EEAACBECBDCADBAEADDDDAABCAA,010118091919010911910091001,555,555,555,555,555,555,555,555,555,555,555,54.5,50.7,37.5,70.5,83.0,55.0,90.0,58.0,50.0,60.0,55.8,55.0,60.0,80.0,40.0,60.0,C,C,C,B,A,B,B,D,D,A,A,A,D,F,D,H,D,B,A,F,A,A,A,D,21.0,B,A,B,C,A,C,C,E,H,H,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,4.0,3.0,1.0,3.0,1.0,5.0,5.0,5.0,3.0,4.0,1.0,1.0,2.0,4.0,6.0,6.0,6.0,5.0,6.0,4.0,4.0,4.0,5.0,5.0,6.0,5.0,5.0
2016,19,10008,10028,6,1631,1,3509502,35,3,22,F,2011,2013,2,1,1,0,1,1,0,8,0,0,0,27,0,4,0,CAEBCDAC,CAEBCDAC,BDCDAEDBCCCECEEBAADAEADDABC,BDCXXEDBXCCECEEBAAXAEADDABC,CEEABDEC,10100101.0,DDCDDBDAEDCECEEBECEBABDDCAE,011990109011111100900011000,555,555,555,555,555,555,555,555,555,555,555,47.0,52.8,50.0,57.0,51.0,55.0,50.0,63.0,75.0,60.0,45.1,47.8,30.0,40.0,40.0,10.0,D,C,C,B,B,C,E,E,C,A,A,A,D,D,B,E,E,B,A,J,A,B,A,A,35.0,B,A,B,G,B,A,B,A,C,F,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,6.0,6.0,6.0,4.0,6.0,6.0,6.0,6.0,4.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,6.0,6.0,6.0,3.0,3.0,5.0,6.0,6.0,6.0,6.0,6.0
2016,547,10001,10028,38,11313,1,3304557,33,3,26,F,2008,2010,2,0,0,1,1,1,0,8,0,0,0,27,4,4,0,CAEBCDAC,CAEBCDAC,DCDEZBBCBZAECBZBACAEDZECCEA,DXXEZBBCBZAECBZBACAEDZECXEX,DACBCDAD,1011110.0,DDEBDEBCBEAEEBBBACCBDAECAEC,199080111811018111001811919,555,555,555,555,555,555,555,555,555,555,333,68.1,66.5,62.5,72.5,94.0,70.0,100.0,51.0,55.0,50.0,68.6,73.7,40.0,60.0,60.0,0.0,.,.,.,.,.,.,.,.,.,A,B,A,C,B,B,B,A,B,A,A,F,A,A,B,33.0,A,A,C,E,B,D,B,E,G,F,5.0,4.0,5.0,5.0,6.0,5.0,5.0,6.0,5.0,5.0,4.0,5.0,6.0,5.0,5.0,6.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,5.0,1.0,3.0,5.0,5.0,4.0,6.0,4.0,3.0,4.0,2.0,3.0,3.0,6.0,5.0,5.0,5.0,3.0
2016,135,10008,10020,3501,1164982,0,3505906,35,3,37,M,2005,2015,2,1,1,1,1,1,0,8,0,0,0,27,2,1,0,CAEBCDAC,CAEBCDAC,BCBABDZAEBAZEABBCACCDADADCD,BCBABXZAEBAZEABBCACCDADADCD,EBAEAEAE,10.0,ADBBBAAAABAECABBCACCDEDAECD,001019810118011111111011011,555,555,555,555,555,555,555,555,555,555,555,53.8,23.3,12.5,39.5,28.0,60.0,20.0,51.0,55.0,50.0,63.9,70.8,25.0,25.0,20.0,30.0,C,C,B,B,D,D,B,D,D,B,A,A,D,C,C,B,D,D,E,B,A,A,A,A,35.0,D,A,A,B,B,C,D,D,F,I,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,8.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
2016,2413,10005,10022,36,94215,1,2203909,22,2,21,M,2011,2012,2,1,1,0,1,1,0,8,0,0,0,27,2,4,0,CAEBCDAC,CAEBCDAC,BBCAZZEBCACABDEABEDECDDECBA,BBCAZZEBCACABDEXBEDXXDDEXBA,CBBAAEAE,10000010.0,ECCBCCBCCBCBACEBDACBECCEDDB,001088001010001900099001900,555,555,555,555,555,555,555,555,555,555,555,30.6,38.0,25.0,57.5,63.0,75.0,60.0,52.0,60.0,50.0,28.1,23.8,52.7,68.0,40.0,50.0,C,C,C,B,A,B,B,D,C,A,A,A,E,E,A,A,B,B,B,D,A,A,A,A,21.0,A,A,B,H,A,E,C,E,B,F,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
2016,584,10002,10028,5,18364,1,5211909,52,5,25,F,2008,2012,2,1,1,1,1,1,0,8,0,0,0,27,0,4,0,CAEBCDAC,CAEBCDAC,AEEECCCBEADEBDEACDDBDDCABBD,AEEECCCBEXDEBDEAXDXBDXCABBD,CAEBBDCE,11110100.0,AEEDCEBACCCCCCCCCDDDDECCBCE,111010000900000091901910100,555,555,555,333,555,555,333,333,555,555,555,32.3,37.5,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.6,34.8,6.7,0.0,0.0,20.0,C,D,A,B,C,D,D,C,A,E,A,A,D,D,C,C,A,B,A,A,A,A,A,A,52.0,B,A,B,A,B,A,C,A,E,A,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,6.0,5.0,4.0,5.0,4.0,4.0,1.0,4.0,6.0,5.0,2.0,4.0,1.0,5.0,2.0,5.0,5.0,2.0,3.0,1.0,2.0,3.0,2.0,1.0,3.0,1.0,1.0
2016,14975,10005,10022,17,1114064,1,2909208,29,2,34,M,2004,2012,2,1,1,1,1,1,0,8,0,0,0,27,2,1,0,CAEBCDAC,CAEBCDAC,ABECBCEDZACDZDCAABBBEDCEDED,ABEXBCEDZACDZDCAABBBEDCEDED,EADAADAD,1000110.0,AACDBCECBAEDCDCACABDCDCADCA,100911108101811100100110100,555,555,555,555,555,555,555,555,555,555,555,51.3,37.9,37.5,38.5,45.0,65.0,40.0,32.0,40.0,30.0,55.8,54.2,65.0,75.0,40.0,80.0,C,C,B,B,B,B,B,C,C,A,D,A,B,B,B,C,A,A,B,E,A,A,A,A,29.0,A,A,A,A,A,C,B,E,E,B,5.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,6.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,7.0,6.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,3.0,4.0,6.0,3.0,5.0,5.0,5.0
